"Season","Team","Conference","StatName","StatValue"
"2023","Missouri","SEC","kickReturnTDs","0"
"2023","Charlotte","American Athletic","passCompletions","186"
"2023","Purdue","Big Ten","possessionTime","21909"
"2023","Coastal Carolina","Sun Belt","rushingTDs","17"
"2023","Temple","American Athletic","turnovers","25"
"2023","Illinois","Big Ten","passingTDs","23"
"2023","UAB","American Athletic","interceptionYards","137"
"2023","West Virginia","Big 12","interceptionTDs","0"
"2023","Georgia Southern","Sun Belt","rushingAttempts","377"
"2023","Navy","American Athletic","puntReturns","20"
"2023","Tennessee","SEC","turnovers","12"
"2023","Oklahoma","Big 12","possessionTime","22662"
"2023","San José State","Mountain West","puntReturnTDs","2"
"2023","Kansas State","Big 12","fumblesLost","2"
"2023","Southern Mississippi","Sun Belt","fourthDownConversions","11"
"2023","Tulane","American Athletic","interceptionYards","138"
"2023","Illinois","Big Ten","kickReturnTDs","0"
"2023","Arizona State","Pac-12","fourthDowns","38"
"2023","Washington State","Pac-12","passesIntercepted","8"
"2023","Arizona State","Pac-12","thirdDowns","173"
"2023","California","Pac-12","possessionTime","22364"
"2023","Navy","American Athletic","fourthDownConversions","16"
"2023","James Madison","Sun Belt","rushingTDs","17"
"2023","Louisiana","Sun Belt","tacklesForLoss","73"
"2023","Oklahoma State","Big 12","fumblesRecovered","10"
"2023","Tulsa","American Athletic","thirdDowns","195"
"2023","Texas Tech","Big 12","passingTDs","24"
"2023","Michigan","Big Ten","passCompletions","260"
"2023","Kansas","Big 12","thirdDowns","145"
"2023","Rutgers","Big Ten","kickReturnYards","165"
"2023","UNLV","Mountain West","puntReturns","20"
"2023","Auburn","SEC","passingTDs","18"
"2023","Rutgers","Big Ten","passCompletions","142"
"2023","UT San Antonio","American Athletic","sacks","46"
"2023","Alabama","SEC","kickReturnTDs","0"
"2023","Iowa State","Big 12","passingTDs","23"
"2023","Jacksonville State","Conference USA","kickReturnYards","222"
"2023","Boston College","ACC","rushingYards","2556"
"2023","Louisville","ACC","kickReturnYards","475"
"2023","Texas State","Sun Belt","passesIntercepted","11"
"2023","South Florida","American Athletic","rushingTDs","23"
"2023","Toledo","Mid-American","passCompletions","232"
"2023","San Diego State","Mountain West","thirdDowns","174"
"2023","Akron","Mid-American","games","12"
"2023","Buffalo","Mid-American","games","12"
"2023","Tennessee","SEC","interceptionYards","239"
"2023","Kent State","Mid-American","sacks","11"
"2023","Oregon","Pac-12","sacks","34"
"2023","North Carolina","ACC","turnovers","17"
"2023","Virginia Tech","ACC","fumblesRecovered","9"
"2023","UCLA","Pac-12","tacklesForLoss","105"
"2023","Utah State","Mountain West","kickReturnYards","375"
"2023","Kent State","Mid-American","rushingYards","1271"
"2023","BYU","Big 12","passCompletions","220"
"2023","Mississippi State","SEC","netPassingYards","2182"
"2023","Pittsburgh","ACC","kickReturns","26"
"2023","Notre Dame","FBS Independents","totalYards","5619"
"2023","Kansas State","Big 12","puntReturnTDs","0"
"2023","Old Dominion","Sun Belt","fumblesRecovered","10"
"2023","Baylor","Big 12","games","12"
"2023","Boston College","ACC","penalties","85"
"2023","Coastal Carolina","Sun Belt","possessionTime","24831"
"2023","Northern Illinois","Mid-American","passAttempts","366"
"2023","Marshall","Sun Belt","turnovers","29"
"2023","Troy","Sun Belt","passCompletions","279"
"2023","Texas State","Sun Belt","possessionTime","22755"
"2023","Buffalo","Mid-American","kickReturnTDs","0"
"2023","Indiana","Big Ten","passingTDs","18"
"2023","Penn State","Big Ten","netPassingYards","2795"
"2023","USC","Pac-12","rushingYards","1735"
"2023","Troy","Sun Belt","netPassingYards","3712"
"2023","Oregon","Pac-12","turnovers","7"
"2023","Clemson","ACC","sacks","32"
"2023","Cincinnati","Big 12","puntReturnYards","52"
"2023","Colorado State","Mountain West","fourthDowns","19"
"2023","North Carolina","ACC","rushingAttempts","498"
"2023","Iowa State","Big 12","games","13"
"2023","Clemson","ACC","puntReturnYards","182"
"2023","Maryland","Big Ten","puntReturnYards","101"
"2023","South Florida","American Athletic","interceptions","11"
"2023","Texas Tech","Big 12","fourthDownConversions","24"
"2023","Boston College","ACC","sacks","12"
"2023","Cincinnati","Big 12","thirdDowns","176"
"2023","Michigan","Big Ten","interceptionYards","419"
"2023","Texas","Big 12","fourthDowns","31"
"2023","Louisiana Monroe","Sun Belt","puntReturnYards","96"
"2023","TCU","Big 12","tacklesForLoss","60"
"2023","LSU","SEC","interceptions","5"
"2023","Old Dominion","Sun Belt","puntReturns","19"
"2023","Nebraska","Big Ten","sacks","32"
"2023","UNLV","Mountain West","interceptionYards","110"
"2023","West Virginia","Big 12","puntReturnYards","223"
"2023","Mississippi State","SEC","passesIntercepted","7"
"2023","James Madison","Sun Belt","passesIntercepted","13"
"2023","LSU","SEC","penaltyYards","672"
"2023","Ball State","Mid-American","rushingAttempts","472"
"2023","Georgia Southern","Sun Belt","games","13"
"2023","Jacksonville State","Conference USA","passCompletions","182"
"2023","Oklahoma State","Big 12","fourthDowns","20"
"2023","Virginia","ACC","rushingAttempts","454"
"2023","Utah State","Mountain West","rushingTDs","18"
"2023","Arizona","Pac-12","firstDowns","299"
"2023","Baylor","Big 12","interceptionTDs","0"
"2023","Boise State","Mountain West","rushingYards","3008"
"2023","BYU","Big 12","totalYards","3717"
"2023","South Florida","American Athletic","possessionTime","22298"
"2023","Colorado","Pac-12","interceptions","4"
"2023","Auburn","SEC","turnovers","20"
"2023","Iowa State","Big 12","puntReturnYards","128"
"2023","Ohio State","Big Ten","rushingTDs","20"
"2023","Wyoming","Mountain West","interceptionTDs","1"
"2023","North Texas","American Athletic","sacks","17"
"2023","Clemson","ACC","rushingTDs","24"
"2023","NC State","ACC","rushingAttempts","478"
"2023","SMU","American Athletic","kickReturnTDs","0"
"2023","North Texas","American Athletic","rushingTDs","19"
"2023","Oklahoma","Big 12","passesIntercepted","20"
"2023","Louisville","ACC","firstDowns","292"
"2023","Hawai'i","Mountain West","kickReturnYards","410"
"2023","Navy","American Athletic","tacklesForLoss","62"
"2023","Coastal Carolina","Sun Belt","firstDowns","275"
"2023","Utah","Pac-12","rushingYards","2373"
"2023","Georgia Tech","ACC","fourthDownConversions","12"
"2023","UNLV","Mountain West","penaltyYards","865"
"2023","Washington State","Pac-12","possessionTime","21403"
"2023","Kansas State","Big 12","puntReturnYards","87"
"2023","Colorado State","Mountain West","fumblesRecovered","10"
"2023","Minnesota","Big Ten","thirdDowns","176"
"2023","Texas State","Sun Belt","kickReturnYards","1017"
"2023","Tulsa","American Athletic","puntReturnYards","67"
"2023","Ole Miss","SEC","kickReturnYards","309"
"2023","Syracuse","ACC","puntReturns","27"
"2023","Fresno State","Mountain West","fumblesRecovered","6"
"2023","Kansas","Big 12","penalties","73"
"2023","UTEP","Conference USA","passCompletions","178"
"2023","Texas State","Sun Belt","fourthDownConversions","21"
"2023","Liberty","Conference USA","passingTDs","32"
"2023","Ohio State","Big Ten","passCompletions","255"
"2023","Tulsa","American Athletic","kickReturnTDs","0"
"2023","Mississippi State","SEC","possessionTime","20641"
"2023","NC State","ACC","interceptionYards","178"
"2023","Toledo","Mid-American","turnovers","21"
"2023","Utah State","Mountain West","puntReturns","29"
"2023","Northern Illinois","Mid-American","possessionTime","24601"
"2023","South Carolina","SEC","rushingYards","1021"
"2023","Missouri","SEC","fourthDownConversions","11"
"2023","Northern Illinois","Mid-American","passingTDs","15"
"2023","Utah State","Mountain West","rushingAttempts","496"
"2023","Oregon","Pac-12","thirdDowns","155"
"2023","Stanford","Pac-12","penalties","75"
"2023","Army","FBS Independents","rushingAttempts","573"
"2023","Virginia Tech","ACC","thirdDowns","175"
"2023","Miami","ACC","netPassingYards","3354"
"2023","Utah State","Mountain West","passCompletions","269"
"2023","UMass","FBS Independents","passAttempts","348"
"2023","Akron","Mid-American","rushingAttempts","346"
"2023","UAB","American Athletic","fumblesLost","7"
"2023","Rutgers","Big Ten","interceptions","8"
"2023","Oklahoma State","Big 12","turnovers","22"
"2023","Texas","Big 12","kickReturnYards","636"
"2023","Eastern Michigan","Mid-American","passAttempts","358"
"2023","Miami (OH)","Mid-American","netPassingYards","2316"
"2023","Iowa","Big Ten","kickReturnTDs","0"
"2023","Troy","Sun Belt","thirdDowns","189"
"2023","Western Michigan","Mid-American","rushingYards","1840"
"2023","Michigan","Big Ten","fumblesLost","3"
"2023","Wisconsin","Big Ten","interceptions","5"
"2023","Florida","SEC","rushingYards","1819"
"2023","Tulsa","American Athletic","passingTDs","20"
"2023","Oregon State","Pac-12","sacks","37"
"2023","Georgia Tech","ACC","penalties","67"
"2023","Charlotte","American Athletic","interceptionYards","107"
"2023","Pittsburgh","ACC","passingTDs","17"
"2023","Virginia","ACC","passingTDs","19"
"2023","Air Force","Mountain West","games","13"
"2023","Baylor","Big 12","interceptions","7"
"2023","Louisiana","Sun Belt","passingTDs","23"
"2023","Mississippi State","SEC","rushingYards","1761"
"2023","Louisville","ACC","fourthDowns","24"
"2023","Tennessee","SEC","sacks","41"
"2023","Fresno State","Mountain West","interceptions","12"
"2023","Cincinnati","Big 12","kickReturnTDs","0"
"2023","Arizona","Pac-12","possessionTime","24059"
"2023","Houston","Big 12","passesIntercepted","9"
"2023","Washington State","Pac-12","kickReturns","22"
"2023","Arizona State","Pac-12","interceptionTDs","0"
"2023","Iowa State","Big 12","kickReturnTDs","0"
"2023","Utah","Pac-12","fumblesRecovered","7"
"2023","Jacksonville State","Conference USA","turnovers","21"
"2023","Washington State","Pac-12","penalties","73"
"2023","Rutgers","Big Ten","penalties","66"
"2023","Army","FBS Independents","totalYards","3739"
"2023","Troy","Sun Belt","kickReturns","21"
"2023","Arizona State","Pac-12","interceptions","14"
"2023","Alabama","SEC","passingTDs","23"
"2023","Connecticut","FBS Independents","firstDowns","217"
"2023","California","Pac-12","tacklesForLoss","58"
"2023","Buffalo","Mid-American","turnovers","19"
"2023","Rutgers","Big Ten","kickReturns","4"
"2023","Washington State","Pac-12","interceptionYards","162"
"2023","Fresno State","Mountain West","passingTDs","29"
"2023","Miami (OH)","Mid-American","firstDowns","214"
"2023","West Virginia","Big 12","kickReturnTDs","0"
"2023","Arizona State","Pac-12","puntReturnTDs","0"
"2023","Georgia State","Sun Belt","rushingTDs","25"
"2023","UMass","FBS Independents","interceptions","11"
"2023","Arizona","Pac-12","fourthDowns","15"
"2023","Buffalo","Mid-American","firstDowns","206"
"2023","Oklahoma","Big 12","kickReturnTDs","0"
"2023","Nebraska","Big Ten","kickReturnYards","335"
"2023","Washington","Pac-12","kickReturns","34"
"2023","New Mexico State","Conference USA","interceptions","10"
"2023","Jacksonville State","Conference USA","netPassingYards","2223"
"2023","Utah State","Mountain West","totalYards","5702"
"2023","Colorado","Pac-12","firstDowns","254"
"2023","Iowa State","Big 12","fumblesLost","3"
"2023","Boston College","ACC","fourthDownConversions","29"
"2023","Texas Tech","Big 12","rushingTDs","17"
"2023","Michigan State","Big Ten","sacks","30"
"2023","Miami (OH)","Mid-American","games","14"
"2023","Iowa State","Big 12","passAttempts","381"
"2023","Sam Houston State","Conference USA","thirdDownConversions","65"
"2023","Louisiana Tech","Conference USA","rushingAttempts","381"
"2023","Miami","ACC","kickReturns","33"
"2023","Boston College","ACC","interceptions","14"
"2023","Northwestern","Big Ten","totalYards","3951"
"2023","Marshall","Sun Belt","firstDowns","236"
"2023","Florida International","Conference USA","interceptionYards","118"
"2023","Texas Tech","Big 12","interceptions","18"
"2023","South Florida","American Athletic","kickReturns","21"
"2023","Akron","Mid-American","penaltyYards","722"
"2023","Liberty","Conference USA","netPassingYards","2882"
"2023","Eastern Michigan","Mid-American","kickReturnTDs","3"
"2023","Boston College","ACC","puntReturnTDs","0"
"2023","Texas Tech","Big 12","fourthDowns","37"
"2023","Georgia Tech","ACC","passAttempts","379"
"2023","Nebraska","Big Ten","penaltyYards","508"
"2023","Oregon State","Pac-12","rushingAttempts","445"
"2023","Toledo","Mid-American","sacks","38"
"2023","Liberty","Conference USA","interceptions","6"
"2023","Louisiana Monroe","Sun Belt","penalties","71"
"2023","Michigan State","Big Ten","interceptionYards","22"
"2023","Texas A&M","SEC","sacks","42"
"2023","Navy","American Athletic","netPassingYards","1268"
"2023","UT San Antonio","American Athletic","thirdDowns","194"
"2023","Old Dominion","Sun Belt","passingTDs","20"
"2023","Liberty","Conference USA","fumblesRecovered","3"
"2023","Marshall","Sun Belt","kickReturnTDs","2"
"2023","Fresno State","Mountain West","thirdDownConversions","90"
"2023","Arkansas","SEC","puntReturnTDs","1"
"2023","Georgia Southern","Sun Belt","interceptions","20"
"2023","Rutgers","Big Ten","turnovers","13"
"2023","Oregon State","Pac-12","tacklesForLoss","80"
"2023","UCLA","Pac-12","penaltyYards","755"
"2023","LSU","SEC","passingTDs","44"
"2023","Purdue","Big Ten","thirdDowns","176"
"2023","Miami (OH)","Mid-American","interceptions","7"
"2023","North Texas","American Athletic","turnovers","19"
"2023","TCU","Big 12","firstDowns","300"
"2023","Troy","Sun Belt","kickReturnTDs","0"
"2023","Georgia Southern","Sun Belt","firstDowns","300"
"2023","Texas State","Sun Belt","thirdDowns","184"
"2023","Cincinnati","Big 12","tacklesForLoss","68"
"2023","USC","Pac-12","fumblesLost","11"
"2023","Syracuse","ACC","sacks","29"
"2023","Oklahoma State","Big 12","fumblesLost","6"
"2023","Ball State","Mid-American","kickReturns","26"
"2023","Western Kentucky","Conference USA","fourthDownConversions","16"
"2023","Tulsa","American Athletic","passesIntercepted","10"
"2023","Old Dominion","Sun Belt","kickReturnTDs","0"
"2023","Toledo","Mid-American","penalties","93"
"2023","Arkansas","SEC","penalties","76"
"2023","Texas State","Sun Belt","fumblesLost","14"
"2023","Kansas","Big 12","rushingAttempts","499"
"2023","Baylor","Big 12","fourthDownConversions","22"
"2023","Auburn","SEC","tacklesForLoss","77"
"2023","Stanford","Pac-12","rushingTDs","15"
"2023","Duke","ACC","interceptionYards","53"
"2023","Wisconsin","Big Ten","rushingTDs","22"
"2023","Texas State","Sun Belt","sacks","38"
"2023","Central Michigan","Mid-American","penaltyYards","697"
"2023","Michigan State","Big Ten","turnovers","22"
"2023","Louisiana","Sun Belt","fourthDowns","20"
"2023","Michigan State","Big Ten","passAttempts","381"
"2023","New Mexico State","Conference USA","passAttempts","393"
"2023","LSU","SEC","possessionTime","22504"
"2023","Tulsa","American Athletic","interceptionTDs","0"
"2023","New Mexico State","Conference USA","penalties","93"
"2023","USC","Pac-12","kickReturnYards","552"
"2023","UTEP","Conference USA","puntReturnTDs","1"
"2023","Ohio State","Big Ten","puntReturns","17"
"2023","West Virginia","Big 12","possessionTime","25362"
"2023","Southern Mississippi","Sun Belt","kickReturns","40"
"2023","Texas A&M","SEC","fourthDownConversions","12"
"2023","Texas A&M","SEC","interceptionTDs","1"
"2023","Georgia Southern","Sun Belt","puntReturnYards","206"
"2023","Georgia Tech","ACC","thirdDowns","167"
"2023","California","Pac-12","interceptionYards","68"
"2023","Miami (OH)","Mid-American","puntReturnTDs","0"
"2023","Texas Tech","Big 12","interceptionYards","121"
"2023","Cincinnati","Big 12","interceptionYards","100"
"2023","Arizona","Pac-12","kickReturns","12"
"2023","Rice","American Athletic","kickReturnTDs","0"
"2023","Oregon","Pac-12","games","14"
"2023","Kent State","Mid-American","possessionTime","20758"
"2023","North Texas","American Athletic","fumblesRecovered","4"
"2023","Penn State","Big Ten","firstDowns","292"
"2023","Toledo","Mid-American","thirdDownConversions","79"
"2023","Charlotte","American Athletic","penaltyYards","703"
"2023","UTEP","Conference USA","fumblesRecovered","6"
"2023","Ohio State","Big Ten","kickReturns","13"
"2023","Navy","American Athletic","passingTDs","10"
"2023","West Virginia","Big 12","interceptions","7"
"2023","Ohio","Mid-American","passingTDs","16"
"2023","Memphis","American Athletic","kickReturnYards","566"
"2023","Purdue","Big Ten","penaltyYards","691"
"2023","Western Kentucky","Conference USA","thirdDowns","191"
"2023","Washington","Pac-12","kickReturnYards","703"
"2023","Temple","American Athletic","games","12"
"2023","Old Dominion","Sun Belt","rushingAttempts","474"
"2023","UT San Antonio","American Athletic","totalYards","5481"
"2023","Old Dominion","Sun Belt","fumblesLost","7"
"2023","Louisiana Monroe","Sun Belt","kickReturns","29"
"2023","Temple","American Athletic","tacklesForLoss","67"
"2023","Old Dominion","Sun Belt","thirdDownConversions","69"
"2023","UMass","FBS Independents","kickReturnYards","713"
"2023","Minnesota","Big Ten","penalties","39"
"2023","Central Michigan","Mid-American","turnovers","15"
"2023","Jacksonville State","Conference USA","firstDowns","289"
"2023","Texas A&M","SEC","fourthDowns","20"
"2023","Marshall","Sun Belt","fourthDowns","25"
"2023","Coastal Carolina","Sun Belt","kickReturnTDs","0"
"2023","Florida International","Conference USA","puntReturnTDs","0"
"2023","Georgia","SEC","tacklesForLoss","72"
"2023","Tennessee","SEC","passesIntercepted","12"
"2023","Texas Tech","Big 12","thirdDownConversions","77"
"2023","Miami (OH)","Mid-American","passAttempts","294"
"2023","Boise State","Mountain West","passingTDs","20"
"2023","Fresno State","Mountain West","passesIntercepted","17"
"2023","Arkansas State","Sun Belt","fourthDowns","20"
"2023","Arkansas","SEC","thirdDownConversions","67"
"2023","UT San Antonio","American Athletic","kickReturns","19"
"2023","Utah","Pac-12","games","13"
"2023","Cincinnati","Big 12","puntReturns","15"
"2023","Central Michigan","Mid-American","fourthDownConversions","16"
"2023","Florida","SEC","fumblesRecovered","4"
"2023","Tennessee","SEC","passAttempts","411"
"2023","Middle Tennessee","Conference USA","rushingAttempts","384"
"2023","Arkansas","SEC","fourthDowns","16"
"2023","Jacksonville State","Conference USA","games","13"
"2023","Marshall","Sun Belt","possessionTime","22974"
"2023","Kentucky","SEC","fourthDownConversions","2"
"2023","California","Pac-12","interceptionTDs","0"
"2023","Michigan","Big Ten","kickReturnTDs","0"
"2023","UAB","American Athletic","tacklesForLoss","49"
"2023","Nevada","Mountain West","interceptions","12"
"2023","Pittsburgh","ACC","kickReturnYards","488"
"2023","Toledo","Mid-American","rushingTDs","31"
"2023","Illinois","Big Ten","possessionTime","20449"
"2023","Utah State","Mountain West","puntReturnYards","259"
"2023","Tulsa","American Athletic","tacklesForLoss","65"
"2023","Washington State","Pac-12","rushingTDs","17"
"2023","Air Force","Mountain West","fumblesLost","11"
"2023","Auburn","SEC","passAttempts","317"
"2023","Colorado State","Mountain West","rushingAttempts","332"
"2023","Texas A&M","SEC","penalties","77"
"2023","Georgia Tech","ACC","kickReturnTDs","0"
"2023","Oklahoma State","Big 12","passAttempts","570"
"2023","South Carolina","SEC","kickReturnTDs","0"
"2023","Sam Houston State","Conference USA","possessionTime","21382"
"2023","South Alabama","Sun Belt","penalties","87"
"2023","Georgia Southern","Sun Belt","penaltyYards","673"
"2023","Middle Tennessee","Conference USA","netPassingYards","3187"
"2023","Virginia Tech","ACC","penaltyYards","752"
"2023","Florida State","ACC","fourthDowns","21"
"2023","Kansas","Big 12","interceptionTDs","3"
"2023","Wake Forest","ACC","penaltyYards","466"
"2023","Iowa State","Big 12","penalties","63"
"2023","BYU","Big 12","firstDowns","201"
"2023","Louisiana Monroe","Sun Belt","thirdDownConversions","56"
"2023","Nebraska","Big Ten","totalYards","3753"
"2023","Northern Illinois","Mid-American","totalYards","4802"
"2023","San Diego State","Mountain West","netPassingYards","2061"
"2023","Michigan","Big Ten","fourthDowns","22"
"2023","Army","FBS Independents","turnovers","22"
"2023","Virginia Tech","ACC","fourthDowns","26"
"2023","Wisconsin","Big Ten","tacklesForLoss","78"
"2023","SMU","American Athletic","puntReturns","27"
"2023","Bowling Green","Mid-American","interceptionTDs","2"
"2023","Rutgers","Big Ten","interceptionTDs","0"
"2023","Alabama","SEC","tacklesForLoss","84"
"2023","Eastern Michigan","Mid-American","penalties","79"
"2023","Wisconsin","Big Ten","interceptionYards","171"
"2023","Connecticut","FBS Independents","puntReturnYards","47"
"2023","Colorado State","Mountain West","fourthDownConversions","8"
"2023","LSU","SEC","rushingAttempts","430"
"2023","Eastern Michigan","Mid-American","rushingTDs","18"
"2023","Central Michigan","Mid-American","netPassingYards","2216"
"2023","Florida","SEC","kickReturnTDs","0"
"2023","Marshall","Sun Belt","totalYards","4665"
"2023","Georgia State","Sun Belt","kickReturns","22"
"2023","Syracuse","ACC","fourthDowns","20"
"2023","Old Dominion","Sun Belt","interceptionYards","275"
"2023","Minnesota","Big Ten","passingTDs","16"
"2023","Kansas","Big 12","puntReturnTDs","1"
"2023","Georgia","SEC","kickReturns","25"
"2023","Western Michigan","Mid-American","fumblesRecovered","9"
"2023","Minnesota","Big Ten","thirdDownConversions","62"
"2023","LSU","SEC","interceptionYards","107"
"2023","Utah","Pac-12","kickReturns","21"
"2023","Ohio State","Big Ten","turnovers","13"
"2023","UMass","FBS Independents","rushingYards","1706"
"2023","Florida International","Conference USA","rushingAttempts","380"
"2023","UTEP","Conference USA","penalties","82"
"2023","Texas Tech","Big 12","tacklesForLoss","68"
"2023","Duke","ACC","rushingYards","2168"
"2023","South Alabama","Sun Belt","firstDowns","294"
"2023","Florida International","Conference USA","puntReturns","14"
"2023","Buffalo","Mid-American","kickReturnYards","555"
"2023","Louisiana","Sun Belt","sacks","34"
"2023","Florida Atlantic","American Athletic","thirdDownConversions","57"
"2023","Mississippi State","SEC","firstDowns","199"
"2023","Texas A&M","SEC","rushingYards","1770"
"2023","Florida International","Conference USA","tacklesForLoss","61"
"2023","Penn State","Big Ten","kickReturnTDs","0"
"2023","Georgia","SEC","thirdDownConversions","89"
"2023","Vanderbilt","SEC","thirdDownConversions","52"
"2023","Washington State","Pac-12","turnovers","21"
"2023","Pittsburgh","ACC","fumblesLost","9"
"2023","Ball State","Mid-American","games","12"
"2023","Georgia Tech","ACC","puntReturnYards","121"
"2023","Wyoming","Mountain West","sacks","20"
"2023","UCF","Big 12","kickReturnYards","390"
"2023","Coastal Carolina","Sun Belt","games","13"
"2023","Boise State","Mountain West","interceptionYards","76"
"2023","Nevada","Mountain West","kickReturns","28"
"2023","New Mexico","Mountain West","kickReturnTDs","0"
"2023","Connecticut","FBS Independents","fourthDownConversions","8"
"2023","Sam Houston State","Conference USA","penalties","61"
"2023","Ohio","Mid-American","thirdDownConversions","84"
"2023","NC State","ACC","fourthDowns","15"
"2023","BYU","Big 12","passesIntercepted","14"
"2023","East Carolina","American Athletic","passCompletions","208"
"2023","James Madison","Sun Belt","games","13"
"2023","NC State","ACC","passCompletions","224"
"2023","Army","FBS Independents","passesIntercepted","9"
"2023","Arkansas","SEC","tacklesForLoss","75"
"2023","Washington","Pac-12","games","15"
"2023","Louisiana Monroe","Sun Belt","puntReturnTDs","1"
"2023","Missouri","SEC","rushingYards","2233"
"2023","Coastal Carolina","Sun Belt","puntReturns","14"
"2023","Indiana","Big Ten","kickReturns","31"
"2023","Pittsburgh","ACC","interceptionTDs","1"
"2023","Arkansas","SEC","interceptions","8"
"2023","Vanderbilt","SEC","kickReturnYards","545"
"2023","Houston","Big 12","thirdDowns","154"
"2023","James Madison","Sun Belt","rushingAttempts","445"
"2023","South Carolina","SEC","fourthDowns","24"
"2023","Marshall","Sun Belt","passingTDs","12"
"2023","Akron","Mid-American","thirdDownConversions","57"
"2023","Minnesota","Big Ten","penaltyYards","352"
"2023","Baylor","Big 12","penaltyYards","347"
"2023","BYU","Big 12","rushingAttempts","360"
"2023","New Mexico","Mountain West","games","12"
"2023","Tulsa","American Athletic","penalties","61"
"2023","Kansas State","Big 12","thirdDownConversions","90"
"2023","Michigan","Big Ten","thirdDownConversions","74"
"2023","Ohio","Mid-American","fourthDownConversions","8"
"2023","Louisiana","Sun Belt","thirdDownConversions","68"
"2023","Colorado State","Mountain West","penalties","91"
"2023","Appalachian State","Sun Belt","passesIntercepted","15"
"2023","Ball State","Mid-American","thirdDownConversions","63"
"2023","Pittsburgh","ACC","tacklesForLoss","83"
"2023","Tulsa","American Athletic","passCompletions","190"
"2023","Bowling Green","Mid-American","fourthDownConversions","15"
"2023","NC State","ACC","penaltyYards","602"
"2023","Oregon State","Pac-12","penaltyYards","655"
"2023","Clemson","ACC","kickReturnYards","287"
"2023","Appalachian State","Sun Belt","fumblesLost","12"
"2023","Utah State","Mountain West","games","13"
"2023","Arizona","Pac-12","fumblesRecovered","9"
"2023","Connecticut","FBS Independents","interceptionTDs","1"
"2023","Virginia Tech","ACC","firstDowns","258"
"2023","Michigan","Big Ten","fumblesRecovered","9"
"2023","Hawai'i","Mountain West","fumblesRecovered","7"
"2023","North Texas","American Athletic","firstDowns","297"
"2023","Ole Miss","SEC","puntReturnTDs","1"
"2023","Louisiana Monroe","Sun Belt","fourthDowns","26"
"2023","Washington","Pac-12","rushingAttempts","411"
"2023","Mississippi State","SEC","rushingTDs","12"
"2023","UNLV","Mountain West","rushingTDs","39"
"2023","Ole Miss","SEC","fumblesRecovered","5"
"2023","West Virginia","Big 12","fourthDowns","36"
"2023","South Carolina","SEC","puntReturnTDs","1"
"2023","Nevada","Mountain West","fumblesLost","8"
"2023","Indiana","Big Ten","totalYards","4004"
"2023","South Carolina","SEC","penalties","85"
"2023","TCU","Big 12","rushingAttempts","406"
"2023","Temple","American Athletic","interceptionYards","2"
"2023","Connecticut","FBS Independents","passesIntercepted","6"
"2023","Fresno State","Mountain West","kickReturnYards","819"
"2023","Houston","Big 12","passCompletions","260"
"2023","Texas State","Sun Belt","kickReturnTDs","2"
"2023","Baylor","Big 12","passAttempts","442"
"2023","USC","Pac-12","tacklesForLoss","75"
"2023","Oklahoma State","Big 12","netPassingYards","3871"
"2023","Western Kentucky","Conference USA","kickReturnTDs","0"
"2023","BYU","Big 12","penalties","64"
"2023","USC","Pac-12","interceptions","6"
"2023","Old Dominion","Sun Belt","netPassingYards","2532"
"2023","Utah State","Mountain West","kickReturnTDs","0"
"2023","Western Michigan","Mid-American","turnovers","13"
"2023","Tennessee","SEC","interceptionTDs","4"
"2023","Western Kentucky","Conference USA","kickReturnYards","461"
"2023","South Alabama","Sun Belt","fourthDowns","27"
"2023","Ohio State","Big Ten","firstDowns","272"
"2023","Wisconsin","Big Ten","fumblesLost","12"
"2023","Minnesota","Big Ten","kickReturnTDs","0"
"2023","Clemson","ACC","possessionTime","25818"
"2023","South Florida","American Athletic","rushingYards","2377"
"2023","Ball State","Mid-American","interceptions","8"
"2023","UCLA","Pac-12","thirdDowns","198"
"2023","UAB","American Athletic","puntReturnYards","60"
"2023","USC","Pac-12","possessionTime","21558"
"2023","Northwestern","Big Ten","kickReturnYards","584"
"2023","Fresno State","Mountain West","rushingYards","1384"
"2023","Old Dominion","Sun Belt","rushingTDs","15"
"2023","Texas Tech","Big 12","puntReturns","15"
"2023","Old Dominion","Sun Belt","thirdDowns","187"
"2023","Ohio","Mid-American","firstDowns","271"
"2023","Florida","SEC","passCompletions","281"
"2023","Oklahoma","Big 12","rushingYards","2368"
"2023","Alabama","SEC","totalYards","5503"
"2023","Georgia Tech","ACC","tacklesForLoss","57"
"2023","Navy","American Athletic","passAttempts","199"
"2023","UCF","Big 12","interceptionYards","135"
"2023","Louisiana","Sun Belt","fumblesLost","11"
"2023","Connecticut","FBS Independents","totalYards","3923"
"2023","Bowling Green","Mid-American","puntReturnYards","148"
"2023","Utah State","Mountain West","tacklesForLoss","80"
"2023","Oklahoma","Big 12","fourthDownConversions","13"
"2023","Wyoming","Mountain West","puntReturnTDs","0"
"2023","Colorado","Pac-12","rushingYards","827"
"2023","Auburn","SEC","interceptionYards","179"
"2023","Kentucky","SEC","thirdDowns","138"
"2023","Kentucky","SEC","puntReturns","8"
"2023","South Carolina","SEC","penaltyYards","661"
"2023","Florida","SEC","rushingTDs","21"
"2023","Kentucky","SEC","rushingAttempts","339"
"2023","Oklahoma","Big 12","turnovers","20"
"2023","North Texas","American Athletic","totalYards","5951"
"2023","Notre Dame","FBS Independents","passesIntercepted","16"
