"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2019","3917680","Bradrick Shaw","RB","Wisconsin","Big Ten","0.0084","0","0.0139","0.0106","0.008","0.006","0.008","0.005"
"2019","4045294","Cole Gest","RB","Indiana","Big Ten","0.0083","0.0111","0.0053","0.0104","0.011","0","0.005","0.011"
"2019","4240581","Ivory Kelly-Martin","RB","Iowa","Big Ten","0.0083","0.0048","0.0127","0.0057","0.015","0.006","0.009","0.011"
"2019","4371970","Matt Bjorson","TE","Indiana","Big Ten","0.0083","0.0133","0.0026","0.0078","0.014","0","0.014","0.004"
"2019","4259304","Shameen Jones","WR","Rutgers","Big Ten","0.0077","0.0153","0.0027","0.0116","0.005","0.006","0","0.009"
"2019","4259306","Elijah Barnwell","RB","Rutgers","Big Ten","0.0077","0.0038","0.0107","0.0039","0.005","0.019","0.012","0.009"
"2019","4361527","Eddie Lewis","WR","Rutgers","Big Ten","0.0077","0.0191","0","0.0077","0.005","0.013","0.006","0.009"
"2019","4426388","Jameson Williams","WR","Ohio State","Big Ten","0.0076","0.0175","0","0.0045","0.01","0.013","0.004","0.015"
"2019","4240819","Kade Warner","WR","Nebraska","Big Ten","0.0075","0.0191","0","0.0057","0.004","0.012","0","0.016"
"2019","4361202","Mike Williams","WR","Nebraska","Big Ten","0.0075","0.0191","0","0.0115","0.004","0.006","0","0.008"
"2019","4240543","Mike Epstein","RB","Illinois","Big Ten","0.0074","0","0.0143","0.0086","0.004","0.012","0.011","0.003"
"2019","4360373","Carlos Sandy","WR","Illinois","Big Ten","0.0074","0.0158","0","0.0086","0.007","0.006","0.005","0.007"
"2019","4427460","Da'Joun Hewitt","RB","Purdue","Big Ten","0.0072","0.0019","0.0172","0.0139","0","0.006","0","0.003"
"2019","3894843","Brady Ross","FB","Iowa","Big Ten","0.0072","0.0024","0.0127","0.0057","0","0.022","0.022","0"
"2019","4035051","Gunnar Hoak","QB","Ohio State","Big Ten","0.0065","0.01","0.0039","0.0045","0.01","0.006","0.017","0"
"2019","4259607","Cam Sullivan-Brown","WR","Penn State","Big Ten","0.0063","0.0142","0","0.0029","0.008","0.013","0.014","0.004"
"2019","4570057","Cole Snyder","QB","Rutgers","Big Ten","0.0062","0.0115","0.0027","0.0077","0.005","0.006","0.012","0"
"2019","4360379","Kenyon Sims","RB","Illinois","Big Ten","0.0062","0.0053","0.0071","0.0086","0.004","0.006","0","0.007"
"2019","4426479","Cornelius Johnson","WR","Michigan","Big Ten","0.0059","0.0124","0","0.0027","0.004","0.018","0.004","0.012"
"2019","4240760","Jake Paulson","TE","Minnesota","Big Ten","0.0058","0.0146","0","0.0104","0.003","0","0.005","0"
"2019","4360967","Brevyn Spann-Ford","TE","Minnesota","Big Ten","0.0058","0.0146","0","0.0052","0.01","0","0.009","0.004"
"2019","4259597","Mac Hippenhammer","WR","Penn State","Big Ten","0.0051","0.0114","0","0","0.008","0.006","0.01","0.008"
"2019","4361025","Jack Tuttle","QB","Indiana","Big Ten","0.0047","0.0022","0.0079","0.0026","0.004","0","0.009","0.004"
"2019","4360698","Joe Milton","QB","Michigan","Big Ten","0.0047","0.005","0.0046","0.0027","0.004","0.006","0.009","0.004"
"2019","4240439","Connor Thomas","RB","Indiana","Big Ten","0.0047","0","0.0106","0.0026","0.007","0.006","0.005","0.008"
"2019","4360429","Ahrod Lloyd","RB","Indiana","Big Ten","0.0047","0","0.0106","0.0078","0.004","0","0.005","0"
"2019","4360846","Theo Day","QB","Michigan State","Big Ten","0.0045","0.0067","0.0024","0.0026","0.004","0.005","0.015","0"
"2019","4361203","Jaron Woodyard","WR","Nebraska","Big Ten","0.0038","0.0096","0","0.0057","0.004","0","0.005","0"
"2019","4427463","Chris Hickman","TE","Nebraska","Big Ten","0.0038","0.0096","0","0.0029","0","0.012","0","0.008"
"2019","4035770","Jack Dunn","WR","Wisconsin","Big Ten","0.0036","0.0062","0.002","0.0053","0","0","0.004","0"
"2019","4372491","Alfred Armour","RB","Purdue","Big Ten","0.0036","0.0019","0.0069","0.0084","0","0","0","0"
"2019","4258189","Oliver Martin","WR","Iowa","Big Ten","0.0036","0.0072","0","0.0028","0.007","0","0.004","0.004"
"2019","4036224","Jake Funk","RB","Maryland","Big Ten","0.0034","0.0033","0.0035","0","0.005","0.008","0","0.01"
"2019","4048676","Rayshad Lewis","WR","Maryland","Big Ten","0.0034","0.0066","0","0.0039","0.005","0","0","0.005"
"2019","4574722","Christian Dremel","WR","Rutgers","Big Ten","0.0031","0.0076","0","0","0.009","0","0","0.009"
"2019","4242285","Trey Pugh","TE","Northwestern","Big Ten","0.0025","0.0063","0","0.0062","0","0","0","0"
"2019","4427313","Ta'Quan Roberson","QB","Penn State","Big Ten","0.0025","0.0028","0.0024","0","0","0.006","0.01","0"
"2019","4361260","Jason Whittaker","TE","Northwestern","Big Ten","0.0025","0","0.0042","0.0031","0","0.006","0.005","0"
"2019","3917634","Trenard Davis","WR","Illinois","Big Ten","0.0025","0.0053","0","0","0.004","0.006","0.005","0.003"
"2019","4033821","Griffin Palmer","TE","Illinois","Big Ten","0.0025","0.0053","0","0","0.007","0","0.005","0.003"
"2019","4240791","Jaylin Bradley","RB","Nebraska","Big Ten","0.0025","0","0.0043","0.0029","0.004","0","0.005","0"
"2019","4372561","Isaac Guerendo","RB","Wisconsin","Big Ten","0.0024","0.0031","0.002","0.0027","0.004","0","0.004","0"
"2019","4430470","TJ Sheffield","WR","Purdue","Big Ten","0.0024","0.0038","0","0","0.004","0.006","0.005","0.003"
"2019","4427740","Cole Kramer","QB","Minnesota","Big Ten","0.0023","0.0058","0","0","0","0.007","0","0.008"
"2019","4241976","Max Rosenthal","TE","Michigan State","Big Ten","0.0022","0.0045","0","0.0026","0","0.005","0.01","0"
"2019","3915508","Rashod Berry","TE","Ohio State","Big Ten","0.0022","0.005","0","0.0022","0","0","0.004","0"
"2019","4257374","Mitch Rossi","TE","Ohio State","Big Ten","0.0022","0.005","0","0.0045","0","0","0","0"
"2019","4361351","Jaelen Gill","WR","Ohio State","Big Ten","0.0022","0.005","0","0","0","0.013","0","0.008"
"2019","3134689","Brandon Sowards","WR","Michigan State","Big Ten","0.0022","0.0045","0","0","0.004","0.005","0.005","0.003"
"2019","4036218","Lorenzo Harrison III","RB","Maryland","Big Ten","0.0017","0","0.0035","0","0.005","0","0","0.005"
"2019","4036233","Noah Barnes","TE","Maryland","Big Ten","0.0017","0.0033","0","0","0.005","0","0","0.005"
"2019","4241945","Sean Nelson","WR","Maryland","Big Ten","0.0017","0.0033","0","0","0.005","0","0.007","0"
"2019","4361160","Brody Belt","WR","Nebraska","Big Ten","0.0013","0","0.0021","0","0","0.006","0.005","0"
"2019","4240805","Jaevon McQuitty","WR","Nebraska","Big Ten","0.0013","0.0032","0","0.0029","0","0","0","0"
"2019","3728271","Bryce Witham","TE","Minnesota","Big Ten","0.0012","0.0029","0","0","0","0","0.005","0"
"2019","4240580","Max Cooper","WR","Iowa","Big Ten","0.0012","0.0024","0","0","0.004","0","0","0.004"
"2019","4427834","Erick All","TE","Michigan","Big Ten","0.0012","0.0025","0","0","0","0.006","0","0.004"
"2019","4362238","Chase Brown","RB","Illinois","Big Ten","0.0012","0","0.0024","0.0029","0","0","0","0"
"2019","4372569","Brady Schipper","RB","Wisconsin","Big Ten","0.0012","0","0.002","0","0","0.006","0","0.005"
"2019","3918013","Richie Worship","RB","Purdue","Big Ten","0.0012","0","0.0034","0","0.004","0","0.005","0"
"2019","4427003","Kyron Cumby","WR","Illinois","Big Ten","0.0012","0.0026","0","0.0029","0","0","0","0"
"2019","4372096","Luke Schoonmaker","TE","Michigan","Big Ten","0.0012","0.0025","0","0.0027","0","0","0","0"
"2019","4426971","Gary Cooper","WR","Indiana","Big Ten","0.0012","0.0022","0","0","0.004","0","0","0.004"
"2019","4360399","Jordan Holmes","WR","Illinois","Big Ten","0.0012","0.0026","0","0","0","0.006","0","0.003"
"2019","4040617","Jake Hausmann","TE","Ohio State","Big Ten","0.0011","0.0025","0","0","0.003","0","0.004","0"
"2019","4385438","Sam Wiglusz","WR","Ohio State","Big Ten","0.0011","0.0025","0","0","0","0.006","0.004","0"
"2019","4382482","Parks Gissinger","TE","Michigan State","Big Ten","0.0011","0.0022","0","0.0026","0","0","0","0"
