Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal
2023,4037121,Rex Culpepper,QB,Syracuse,Big Ten,0.3251,0.5339,0.05,0.2491,0.31,0.464,0.29,0.422,190.0,,25.0,94.0,,,4.0,8.0,,7.0,4.0,,0.495,,,,0.0,,,,9.0,,,,,971.0,5.4,-2.3,,,Atlantic,1.4,11,1,10,0,10,1,9,0,6,1,5,0,5,0,5,0,145,6,17,9,11,11,2,265,12,1,725,31,1906,336,173,13,15,77,725,16182,0,185,14,318,5,1007,24,69,40,153,2913,21,,No
2023,4037142,Josh Black,DL,Syracuse,Big Ten,,,,,,,,,,1.0,,,,,,1.0,,,,,,0.0,,0.0,,2.0,22.0,,0.0,4.0,38.0,,,1.0,,,,,Atlantic,1.4,11,1,10,0,10,1,9,0,6,1,5,0,5,0,5,0,145,6,17,9,11,11,2,265,12,1,725,31,1906,336,173,13,15,77,725,16182,0,185,14,318,5,1007,24,69,40,153,2913,21,,No
2023,4037143,McKinley Williams,DL,Syracuse,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,25.0,,0.0,8.0,34.0,,,,,,,,Atlantic,1.4,11,1,10,0,10,1,9,0,6,1,5,0,5,0,5,0,145,6,17,9,11,11,2,265,12,1,725,31,1906,336,173,13,15,77,725,16182,0,185,14,318,5,1007,24,69,40,153,2913,21,,No
2023,4037212,Luke Masterson,DB,Wake Forest,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,13.0,,0.0,2.0,25.0,,,,,,,,Atlantic,4.7,9,4,5,0,7,3,4,0,4,3,1,0,4,1,3,0,212,10,21,2,4,9,3,132,5,1,352,15,2533,310,175,13,14,48,401,14795,0,96,10,378,22,1491,16,68,56,139,4024,7,,No
2023,4037215,Traveon Redd,DB,Wake Forest,Big Ten,,,,,,,,,,5.0,,,,,,1.0,,,,,,1.0,,2.0,,0.0,21.0,,0.0,5.0,46.0,,,5.0,,,,,Atlantic,4.7,9,4,5,0,7,3,4,0,4,3,1,0,4,1,3,0,212,10,21,2,4,9,3,132,5,1,352,15,2533,310,175,13,14,48,401,14795,0,96,10,378,22,1491,16,68,56,139,4024,7,,No
2023,4037217,Brandon Chapman,TE,Wake Forest,Big Ten,0.0131,0.0269,0.0,0.0066,0.023,0.014,0.012,0.022,,,,,,,,,,25.0,,,,,,,5.0,,,,0.0,,,,,65.0,,,,13.0,Atlantic,4.7,9,4,5,0,7,3,4,0,4,3,1,0,4,1,3,0,212,10,21,2,4,9,3,132,5,1,352,15,2533,310,175,13,14,48,401,14795,0,96,10,378,22,1491,16,68,56,139,4024,7,,No
2023,4037220,Ja'Cquez Williams,LB,Wake Forest,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,41.0,,0.0,6.0,73.0,,,,,,,,Atlantic,4.7,9,4,5,0,7,3,4,0,4,3,1,0,4,1,3,0,212,10,21,2,4,9,3,132,5,1,352,15,2533,310,175,13,14,48,401,14795,0,96,10,378,22,1491,16,68,56,139,4024,7,,No
2023,4037222,Keegan Good,DB,Wake Forest,Big Ten,,,,,,,,,,0.0,,,,,,1.0,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,3.0,,,0.0,,,,,Atlantic,4.7,9,4,5,0,7,3,4,0,4,3,1,0,4,1,3,0,212,10,21,2,4,9,3,132,5,1,352,15,2533,310,175,13,14,48,401,14795,0,96,10,378,22,1491,16,68,56,139,4024,7,,No
2023,4037236,Sulaiman Kamara,DL,Wake Forest,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,7.0,,0.0,3.0,15.0,,,,,,,,Atlantic,4.7,9,4,5,0,7,3,4,0,4,3,1,0,4,1,3,0,212,10,21,2,4,9,3,132,5,1,352,15,2533,310,175,13,14,48,401,14795,0,96,10,378,22,1491,16,68,56,139,4024,7,,No
2023,4037239,Carlos Basham Jr.,DL,Wake Forest,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,5.0,20.0,,0.0,5.5,28.0,,,,,,,,Atlantic,4.7,9,4,5,0,7,3,4,0,4,3,1,0,4,1,3,0,212,10,21,2,4,9,3,132,5,1,352,15,2533,310,175,13,14,48,401,14795,0,96,10,378,22,1491,16,68,56,139,4024,7,,No
2023,4037304,Jahaziel Lee,DT,Georgia Tech,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,Coastal,4.2,10,3,7,0,9,3,6,0,6,2,4,0,4,1,3,0,199,9,25,12,12,10,0,77,13,0,403,21,1991,283,152,6,14,89,749,16221,0,65,16,407,18,1904,21,62,60,146,3895,25,,No
2023,4037311,Jalen Camp,WR,Georgia Tech,Big Ten,0.0529,0.1188,0.0,0.0667,0.029,0.055,0.038,0.043,,,,,,,,,,59.0,,,,,,,25.0,,,,4.0,,,,,392.0,,,,15.7,Coastal,4.2,10,3,7,0,9,3,6,0,6,2,4,0,4,1,3,0,199,9,25,12,12,10,0,77,13,0,403,21,1991,283,152,6,14,89,749,16221,0,65,16,407,18,1904,21,62,60,146,3895,25,,No
2023,4037464,Zach McCloud,DL,Miami,Big Ten,,,,,,,,,,,,,,,0.0,,,,0.0,,,1.0,,0.0,1.0,2.0,16.0,,0.0,2.0,27.0,,,,,,,,Coastal,6.8,11,8,3,0,9,7,2,0,5,4,1,0,5,4,1,0,250,13,19,6,9,11,0,11,6,0,452,22,3050,381,239,7,26,86,794,17950,0,52,15,419,18,1800,31,93,65,162,4850,12,,No
2023,4037514,Rontavius Groves,WR,North Carolina,Big Ten,0.0071,0.0155,0.0,0.0,0.011,0.021,0.023,0.004,1.0,20.0,,1.0,,,2.0,0.0,,38.0,2.0,2.0,1.0,,,,4.0,,,,1.0,,,,,62.0,1.0,,,10.3,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,3.0,Yes
2023,4037516,Patrice Rene,DB,North Carolina,Big Ten,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,0.0,20.0,,0.0,2.0,28.0,,,,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No
2023,4037517,Roscoe Johnson,WR,Louisville,Big Ten,0.0041,0.0089,0.0,0.003,0.009,0.0,0.007,0.004,,,,,,,,,,10.0,,,,,,,2.0,,,,0.0,,,,,20.0,,,,10.0,Atlantic,5.5,11,4,7,0,10,3,7,0,6,4,2,0,5,0,5,0,229,13,24,12,7,11,0,54,12,0,661,33,2686,315,202,5,20,69,577,20775,0,22,7,420,21,2199,21,62,64,143,4885,24,,No
2023,4037519,Myles Wolfolk,DB,North Carolina,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,2.0,,0.0,0.5,5.0,,,,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No
2023,4037520,Tomon Fox,LB,North Carolina,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,7.0,,7.0,21.0,,0.0,10.5,36.0,,,,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No
2023,4037521,Chazz Surratt,LB,North Carolina,Big Ten,,,,,,,,,,0.0,,,,,0.0,1.0,,,0.0,,,3.0,,6.0,1.0,6.0,49.0,,0.0,7.5,91.0,,,0.0,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No
2023,4037526,Tyrone Hopper,DL,North Carolina,Big Ten,,,,,,,,,,,,,,,,,,,,,,2.0,,7.0,,2.0,13.0,,0.0,2.0,27.0,,,,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No
2023,4037532,Garrett Walston,TE,North Carolina,Big Ten,0.0284,0.0622,0.0,0.0166,0.045,0.035,0.019,0.058,,,,,,,,,,33.0,,,,,,,19.0,,,,2.0,,,,,255.0,,,,13.4,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No
2023,4037579,De'Vante Cross,S,Virginia,Big Ten,,,,,,,,,,0.0,,,,,,2.0,,,,,,4.0,,0.0,,1.0,18.0,,0.0,3.0,29.0,,,0.0,,,,,Coastal,4.3,10,5,5,0,9,4,5,0,6,5,1,0,4,0,4,0,236,16,25,5,7,10,2,175,14,0,533,23,2605,379,221,11,22,53,483,18644,0,71,14,366,16,1629,32,72,53,143,4234,19,,No
2023,4037583,Nick Grant,CB,Virginia,Big Ten,,,,,,,,,,0.0,,,,,0.0,2.0,,,0.0,,,3.0,,0.0,1.0,0.0,25.0,,0.0,1.5,31.0,,,0.0,,,,,Coastal,4.3,10,5,5,0,9,4,5,0,6,5,1,0,4,0,4,0,236,16,25,5,7,10,2,175,14,0,533,23,2605,379,221,11,22,53,483,18644,0,71,14,366,16,1629,32,72,53,143,4234,19,,No
2023,4037595,Rob Snyder,LB,Virginia,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5.0,,0.0,1.0,10.0,,,,,,,,Coastal,4.3,10,5,5,0,9,4,5,0,6,5,1,0,4,0,4,0,236,16,25,5,7,10,2,175,14,0,533,23,2605,379,221,11,22,53,483,18644,0,71,14,366,16,1629,32,72,53,143,4234,19,,No
2023,4037612,Emmanuel Belmar,DL,Virginia Tech,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,5.0,,3.0,4.0,,0.0,3.5,9.0,,,,,,,,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No
2023,4037619,Jarrod Hewitt,DL,Virginia Tech,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,5.5,13.0,,0.0,7.5,31.0,,,,,,,,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No
2023,4037626,Divine Deablo,DB,Virginia Tech,Big Ten,,,,,,,,,,1.3,,,,,,4.0,,,,,,4.0,,1.0,,0.0,32.0,,0.0,2.0,55.0,,,5.0,,,,,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No
2023,4039271,Tony Poljan,TE,Virginia,Big Ten,0.0648,0.1218,0.0,0.0721,0.046,0.069,0.05,0.068,,,,,,,1.0,,,28.0,1.0,,,0.0,,0.0,34.0,0.0,1.0,,6.0,0.0,1.0,,,367.0,,,,10.8,Coastal,4.3,10,5,5,0,9,4,5,0,6,5,1,0,4,0,4,0,236,16,25,5,7,10,2,175,14,0,533,23,2605,379,221,11,22,53,483,18644,0,71,14,366,16,1629,32,72,53,143,4234,19,,No
2023,4039271,Tony Poljan,TE,Virginia,Big Ten,0.0648,0.1218,0.0,0.0721,0.046,0.069,0.05,0.068,,,,,,,1.0,,,28.0,1.0,,,0.0,,0.0,34.0,0.0,1.0,,6.0,0.0,1.0,,,367.0,,,,10.8,Coastal,4.3,10,5,5,0,9,4,5,0,6,5,1,0,4,0,4,0,236,16,25,5,7,10,2,175,14,0,533,23,2605,379,221,11,22,53,483,18644,0,71,14,366,16,1629,32,72,53,143,4234,19,,No
2023,4039300,D'Eriq King,QB,Miami,Big Ten,0.5765,0.8695,0.2675,0.5215,0.601,0.685,0.409,0.737,329.0,,130.0,211.0,,,2.0,5.0,,71.0,0.0,,0.641,0.0,,0.0,2.0,0.0,2.0,,27.0,0.0,2.0,,,3240.0,8.2,4.1,,8.0,Coastal,6.8,11,8,3,0,9,7,2,0,5,4,1,0,5,4,1,0,250,13,19,6,9,11,0,11,6,0,452,22,3050,381,239,7,26,86,794,17950,0,52,15,419,18,1800,31,93,65,162,4850,12,,No
2023,4039606,Isaiah Hayes,DB,Louisville,Big Ten,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,,0.0,23.0,,0.0,1.5,37.0,,,,,,,,Atlantic,5.5,11,4,7,0,10,3,7,0,6,4,2,0,5,0,5,0,229,13,24,12,7,11,0,54,12,0,661,33,2686,315,202,5,20,69,577,20775,0,22,7,420,21,2199,21,62,64,143,4885,24,,No
2023,4040606,Rodjay Burns,LB,Louisville,Big Ten,,,,,,,,,,3.1,,,,,2.0,,,16.0,1.0,7.0,,2.0,,1.0,0.0,2.0,37.0,,0.0,8.0,58.0,,,22.0,,,,,Atlantic,5.5,11,4,7,0,10,3,7,0,6,4,2,0,5,0,5,0,229,13,24,12,7,11,0,54,12,0,661,33,2686,315,202,5,20,69,577,20775,0,22,7,420,21,2199,21,62,64,143,4885,24,,No
2023,4044145,Quincy Roche,DL,Miami,Big Ten,,,,,,,,,,,,,,,0.0,,,,0.0,,,1.0,,5.0,2.0,4.5,27.0,,0.0,14.5,45.0,,,,,,,,Coastal,6.8,11,8,3,0,9,7,2,0,5,4,1,0,5,4,1,0,250,13,19,6,9,11,0,11,6,0,452,22,3050,381,239,7,26,86,794,17950,0,52,15,419,18,1800,31,93,65,162,4850,12,,No
2023,4044147,Aaron Boumerhi,PK,Boston College,Big Ten,,,,,,,,,,,,,20.0,16.0,,,,41.0,,,0.8,,78.0,,,,,,,,,30.0,30.0,,,,,,Atlantic,4.3,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,239,9,14,6,12,11,0,148,8,0,406,23,3126,390,242,9,23,85,740,20116,0,55,12,361,11,1119,24,52,65,147,4245,14,,No
2023,4044454,Donald Stewart,WR,Wake Forest,Big Ten,0.0087,0.018,0.0,0.0,0.014,0.021,0.006,0.022,,,,,,,,,,14.0,,,,,,,5.0,,,,0.0,,,,,41.0,,,,8.2,Atlantic,4.7,9,4,5,0,7,3,4,0,4,3,1,0,4,1,3,0,212,10,21,2,4,9,3,132,5,1,352,15,2533,310,175,13,14,48,401,14795,0,96,10,378,22,1491,16,68,56,139,4024,7,,No
2023,4045172,Daniel Joseph,DL,NC State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,,6.5,17.0,,0.0,10.0,37.0,,,,,,,,Atlantic,6.2,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,267,8,12,4,3,12,1,67,15,1,526,23,3143,400,251,9,24,97,891,21565,1,130,12,434,20,1480,33,91,71,161,4623,19,,No
2023,4045291,Taysir Mack,WR,Pittsburgh,Big Ten,0.0571,0.1053,0.0,0.026,0.083,0.08,0.066,0.086,,,,,,,,,,40.0,,,,0.0,,0.0,23.0,0.0,0.0,,2.0,0.0,1.0,,,305.0,,,,13.3,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No
2023,4046164,Alex Kessman,PK,Pittsburgh,Big Ten,,,,,,,,,,,,,29.0,23.0,,,,58.0,,,0.793,,100.0,,,,,,,,,32.0,31.0,,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No
2023,4046184,Brian Johnson,PK,Virginia Tech,Big Ten,,,,,,,,,,,,,26.0,20.0,,,,55.0,,,0.769,,94.0,,,,,,,,,34.0,34.0,,,,,,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No
2023,4046356,Jose Borregales,PK,Miami,Big Ten,,,,,,,,,,,1.0,,22.0,20.0,,,,58.0,,,0.909,0.0,97.0,0.0,,0.0,1.0,,0.0,0.0,1.0,37.0,37.0,1.0,,1.0,,,Coastal,6.8,11,8,3,0,9,7,2,0,5,4,1,0,5,4,1,0,250,13,19,6,9,11,0,11,6,0,452,22,3050,381,239,7,26,86,794,17950,0,52,15,419,18,1800,31,93,65,162,4850,12,,No
2023,4046366,Devontay Taylor,OL,Florida State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,Atlantic,3.2,9,3,6,0,8,2,6,0,5,3,2,0,4,0,4,0,185,15,28,4,6,9,1,124,13,0,604,29,1770,293,160,8,10,80,713,16466,0,65,8,351,19,1789,10,49,47,132,3559,17,,No
2023,4046826,Darien Rencher,RB,Clemson,Big Ten,0.0251,0.004,0.0529,0.0296,0.021,0.017,0.039,0.008,,,24.0,,,,,,,58.0,,,,0.0,,0.0,2.0,0.0,0.0,,1.0,0.5,1.0,,,152.0,,5.7,,7.5,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No
2023,4047456,Marlon Character,DB,Louisville,Big Ten,,,,,,,,,,-1.0,,,,,,1.0,,,,,,6.0,,0.0,,1.0,29.0,,0.0,3.0,37.0,,,-1.0,,,,,Atlantic,5.5,11,4,7,0,10,3,7,0,6,4,2,0,5,0,5,0,229,13,24,12,7,11,0,54,12,0,661,33,2686,315,202,5,20,69,577,20775,0,22,7,420,21,2199,21,62,64,143,4885,24,,No
2023,4047656,Jack DeFoor,OL,Georgia Tech,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,Coastal,4.2,10,3,7,0,9,3,6,0,6,2,4,0,4,1,3,0,199,9,25,12,12,10,0,77,13,0,403,21,1991,283,152,6,14,89,749,16221,0,65,16,407,18,1904,21,62,60,146,3895,25,,No
2023,4047860,Nolan Cooney,P,Syracuse,Big Ten,,,,,,,,,,,,,,,,,24.0,64.0,,74.0,,0.0,,0.0,,0.0,1.0,3.0,0.0,0.0,1.0,,,3314.0,,,44.8,,Atlantic,1.4,11,1,10,0,10,1,9,0,6,1,5,0,5,0,5,0,145,6,17,9,11,11,2,265,12,1,725,31,1906,336,173,13,15,77,725,16182,0,185,14,318,5,1007,24,69,40,153,2913,21,,No
2023,4047914,Nash Griffin,P,Virginia,Big Ten,,,,,,,,,2.0,,,2.0,,,,0.0,12.0,58.0,,42.0,1.0,,,,,,,4.0,0.0,,,,,1814.0,17.0,,42.4,,Coastal,4.3,10,5,5,0,9,4,5,0,6,5,1,0,4,0,4,0,236,16,25,5,7,10,2,175,14,0,533,23,2605,379,221,11,22,53,483,18644,0,71,14,366,16,1629,32,72,53,143,4234,19,,No
2023,4047915,Brenton Nelson,S,Virginia,Big Ten,,,,,,,,,,0.0,,,,,,2.0,,,,,,0.0,,0.0,,0.0,8.0,,0.0,3.5,12.0,,,0.0,,,,,Coastal,4.3,10,5,5,0,9,4,5,0,6,5,1,0,4,0,4,0,236,16,25,5,7,10,2,175,14,0,533,23,2605,379,221,11,22,53,483,18644,0,71,14,366,16,1629,32,72,53,143,4234,19,,No
2023,4049429,D'Angelo Amos,S,Virginia,Big Ten,,,,,,,,,,3.0,,,,,,2.0,,,,,,3.0,,0.0,,0.0,29.0,,0.0,3.0,47.0,,,6.0,,,,,Coastal,4.3,10,5,5,0,9,4,5,0,6,5,1,0,4,0,4,0,236,16,25,5,7,10,2,175,14,0,533,23,2605,379,221,11,22,53,483,18644,0,71,14,366,16,1629,32,72,53,143,4234,19,,No
2023,4051167,John Parker Romo,PK,Virginia Tech,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No
2023,4051829,Changa Hodge,WR,Virginia Tech,Big Ten,0.0083,0.0183,0.0022,0.0059,0.009,0.015,0.0,0.021,,,1.0,,,,,,,11.0,,,,,,,3.0,,,,0.0,,,,,23.0,,-2.0,,8.3,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No
2023,4052040,Devin Taylor,DB,Virginia Tech,Big Ten,,,,,,,,,,6.0,,,,,,2.0,,,,,,4.0,,0.0,,0.0,33.0,,0.0,1.5,51.0,,,12.0,,,,,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No
2023,4055167,Jack Crane,PK,Wake Forest,Big Ten,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,0.0,7.0,0.0,,0.0,0.0,,0.0,0.0,1.0,7.0,7.0,,,,,,Atlantic,4.7,9,4,5,0,7,3,4,0,4,3,1,0,4,1,3,0,212,10,21,2,4,9,3,132,5,1,352,15,2533,310,175,13,14,48,401,14795,0,96,10,378,22,1491,16,68,56,139,4024,7,,No
2023,4071779,Kyle Strickland,DB,Syracuse,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,5.0,,0.0,0.0,5.0,,,,,,,,Atlantic,1.4,11,1,10,0,10,1,9,0,6,1,5,0,5,0,5,0,145,6,17,9,11,11,2,265,12,1,725,31,1906,336,173,13,15,77,725,16182,0,185,14,318,5,1007,24,69,40,153,2913,21,,No
2023,4079696,Djimon Brooks,DL,Georgia Tech,Big Ten,,,,,,,,,,,,,,,0.0,,,,0.0,,,1.0,,2.0,1.0,1.0,13.0,,0.0,3.0,30.0,,,,,,,,Coastal,4.2,10,3,7,0,9,3,6,0,6,2,4,0,4,1,3,0,199,9,25,12,12,10,0,77,13,0,403,21,1991,283,152,6,14,89,749,16221,0,65,16,407,18,1904,21,62,60,146,3895,25,,No
2023,4228300,Jalen Harrison,WR,Virginia,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,Coastal,4.3,10,5,5,0,9,4,5,0,6,5,1,0,4,0,4,0,236,16,25,5,7,10,2,175,14,0,533,23,2605,379,221,11,22,53,483,18644,0,71,14,366,16,1629,32,72,53,143,4234,19,,No
2023,4239722,Chibueze Onwuka,DT,Boston College,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.5,13.0,,0.0,2.5,20.0,,,,,,,,Atlantic,4.3,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,239,9,14,6,12,11,0,148,8,0,406,23,3126,390,242,9,23,85,740,20116,0,55,12,361,11,1119,24,52,65,147,4245,14,,No
2023,4239935,Tate Haynes,DB,Boston College,Big Ten,,,,,,,,,,0.0,,,,,,,,0.0,,1.0,,1.0,,0.0,,0.0,2.0,,0.0,0.0,3.0,,,0.0,,,,,Atlantic,4.3,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,239,9,14,6,12,11,0,148,8,0,406,23,3126,390,242,9,23,85,740,20116,0,55,12,361,11,1119,24,52,65,147,4245,14,,No
2023,4239938,CJ Lewis,WR,Boston College,Big Ten,0.0588,0.1044,0.0,0.0425,0.079,0.068,0.065,0.075,,,,,,,,,,37.0,,,,,,,28.0,,,,5.0,,,,,460.0,,,,16.4,Atlantic,4.3,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,239,9,14,6,12,11,0,148,8,0,406,23,3126,390,242,9,23,85,740,20116,0,55,12,361,11,1119,24,52,65,147,4245,14,,No
2023,4239939,Dennis Grosel,QB,Boston College,Big Ten,0.0897,0.1488,0.0135,0.0817,0.087,0.098,0.071,0.113,54.0,,7.0,37.0,,,1.0,3.0,,44.0,0.0,,0.685,,,,0.0,,,,6.0,,,,,590.0,10.5,3.1,,,Atlantic,4.3,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,239,9,14,6,12,11,0,148,8,0,406,23,3126,390,242,9,23,85,740,20116,0,55,12,361,11,1119,24,52,65,147,4245,14,,No
2023,4239940,Jahmin Muse,S,Boston College,Big Ten,,,,,,,,,,16.7,,,,,,3.0,,,,,,2.0,,0.0,,0.0,23.0,,0.0,1.0,37.0,,,50.0,,,,,Atlantic,4.3,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,239,9,14,6,12,11,0,148,8,0,406,23,3126,390,242,9,23,85,740,20116,0,55,12,361,11,1119,24,52,65,147,4245,14,,No
2023,4239941,Travis Levy,RB,Boston College,Big Ten,0.1971,0.107,0.3131,0.2386,0.205,0.098,0.201,0.142,,22.3,99.0,,,,1.0,,,111.0,1.0,15.0,,0.0,,0.0,34.0,0.0,4.0,,0.0,0.0,5.0,,,857.0,,3.2,,8.2,Atlantic,4.3,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,239,9,14,6,12,11,0,148,8,0,406,23,3126,390,242,9,23,85,740,20116,0,55,12,361,11,1119,24,52,65,147,4245,14,,No
