"Season","Team","Conference","StatName","StatValue"
"2019","Alabama","SEC","fourthDowns","19"
"2019","South Carolina","SEC","interceptionYards","102"
"2019","Mississippi State","SEC","fourthDowns","18"
"2019","Auburn","SEC","fourthDowns","15"
"2019","Ole Miss","SEC","kickReturnTDs","1"
"2019","Alabama","SEC","fumblesLost","4"
"2019","Ole Miss","SEC","sacks","52"
"2019","LSU","SEC","penalties","93"
"2019","Tennessee","SEC","netPassingYards","2878"
"2019","Tennessee","SEC","sacks","45"
"2019","Tennessee","SEC","possessionTime","22904"
"2019","Texas A&M","SEC","tacklesForLoss","98"
"2019","Georgia","SEC","sacks","37"
"2019","Georgia","SEC","puntReturns","25"
"2019","Florida","SEC","puntReturnYards","68"
"2019","Vanderbilt","SEC","interceptionYards","69"
"2019","Tennessee","SEC","tacklesForLoss","90"
"2019","Alabama","SEC","penaltyYards","855"
"2019","Missouri","SEC","rushingTDs","14"
"2019","Kentucky","SEC","interceptionYards","95"
"2019","Kentucky","SEC","tacklesForLoss","76"
"2019","Florida","SEC","kickReturns","10"
"2019","Missouri","SEC","thirdDowns","181"
"2019","LSU","SEC","games","15"
"2019","Florida","SEC","passAttempts","467"
"2019","Texas A&M","SEC","penaltyYards","719"
"2019","Texas A&M","SEC","rushingYards","2069"
"2019","Arkansas","SEC","totalYards","4081"
"2019","Tennessee","SEC","kickReturnTDs","0"
"2019","Kentucky","SEC","fourthDowns","27"
"2019","Auburn","SEC","passAttempts","396"
"2019","Auburn","SEC","fourthDownConversions","7"
"2019","Florida","SEC","totalYards","5597"
"2019","Kentucky","SEC","interceptionTDs","0"
"2019","Arkansas","SEC","thirdDowns","166"
"2019","South Carolina","SEC","puntReturnTDs","0"
"2019","Texas A&M","SEC","puntReturnTDs","0"
"2019","Mississippi State","SEC","kickReturns","26"
"2019","Kentucky","SEC","passAttempts","257"
"2019","Kentucky","SEC","passesIntercepted","8"
"2019","Texas A&M","SEC","passAttempts","452"
"2019","Arkansas","SEC","fourthDownConversions","8"
