"Season","Team","Conference","StatName","StatValue"
"2019","NC State","ACC","rushingYards","1814"
"2019","Wake Forest","ACC","puntReturnYards","211"
"2019","Virginia Tech","ACC","rushingTDs","22"
"2019","Clemson","ACC","rushingTDs","45"
"2019","Virginia Tech","ACC","penalties","69"
"2019","Syracuse","ACC","interceptionYards","163"
"2019","Virginia Tech","ACC","totalYards","5004"
"2019","Clemson","ACC","passingTDs","40"
"2019","Clemson","ACC","fumblesRecovered","16"
"2019","Florida State","ACC","fumblesLost","8"
"2019","Clemson","ACC","passAttempts","509"
"2019","Wake Forest","ACC","fourthDownConversions","7"
"2019","Virginia Tech","ACC","puntReturns","25"
"2019","Duke","ACC","passCompletions","213"
"2019","NC State","ACC","puntReturns","15"
"2019","Syracuse","ACC","passAttempts","408"
"2019","Georgia Tech","ACC","kickReturnYards","715"
"2019","Duke","ACC","rushingTDs","16"
"2019","Florida State","ACC","rushingTDs","24"
"2019","Virginia Tech","ACC","fourthDownConversions","9"
"2019","Florida State","ACC","interceptionYards","94"
"2019","Boston College","ACC","turnovers","12"
"2019","Georgia Tech","ACC","firstDowns","181"
"2019","Clemson","ACC","sacks","72"
"2019","Virginia Tech","ACC","games","13"
"2019","Pittsburgh","ACC","fourthDowns","17"
"2019","Miami","ACC","interceptions","10"
"2019","Virginia Tech","ACC","thirdDownConversions","69"
"2019","Louisville","ACC","thirdDowns","174"
"2019","Clemson","ACC","fourthDowns","12"
"2019","Georgia Tech","ACC","thirdDownConversions","49"
"2019","Clemson","ACC","kickReturnTDs","0"
"2019","Duke","ACC","kickReturnTDs","2"
"2019","North Carolina","ACC","rushingYards","2446"
"2019","Pittsburgh","ACC","kickReturns","18"
"2019","Virginia Tech","ACC","sacks","46"
"2019","Duke","ACC","interceptionYards","88"
"2019","Florida State","ACC","interceptions","13"
"2019","NC State","ACC","sacks","42"
"2019","Clemson","ACC","puntReturnYards","185"
"2019","Clemson","ACC","penaltyYards","675"
"2019","Florida State","ACC","thirdDowns","192"
"2019","Syracuse","ACC","rushingTDs","16"
"2019","Miami","ACC","tacklesForLoss","150"
"2019","Pittsburgh","ACC","fumblesLost","12"
"2019","Pittsburgh","ACC","kickReturnTDs","0"
"2019","Virginia","ACC","possessionTime","27768"
"2019","Virginia Tech","ACC","passingTDs","24"
"2019","Duke","ACC","interceptionTDs","0"
"2019","Boston College","ACC","kickReturnYards","978"
"2019","Syracuse","ACC","possessionTime","21110"
"2019","Duke","ACC","possessionTime","20898"
"2019","Wake Forest","ACC","passCompletions","282"
"2019","Duke","ACC","fumblesLost","15"
"2019","Wake Forest","ACC","passAttempts","469"
"2019","Syracuse","ACC","puntReturnTDs","0"
"2019","Wake Forest","ACC","tacklesForLoss","94"
"2019","Florida State","ACC","puntReturnTDs","0"
"2019","North Carolina","ACC","turnovers","12"
"2019","Duke","ACC","firstDowns","224"
"2019","Florida State","ACC","passingTDs","24"
"2019","Boston College","ACC","rushingTDs","27"
"2019","Miami","ACC","fumblesRecovered","18"
"2019","NC State","ACC","puntReturnYards","203"
"2019","Louisville","ACC","passesIntercepted","7"
"2019","Wake Forest","ACC","totalYards","6030"
"2019","Miami","ACC","kickReturnTDs","0"
"2019","Duke","ACC","interceptions","14"
"2019","Syracuse","ACC","kickReturns","35"
"2019","Georgia Tech","ACC","puntReturnYards","76"
"2019","Pittsburgh","ACC","netPassingYards","3402"
"2019","NC State","ACC","passCompletions","244"
"2019","Virginia","ACC","passCompletions","337"
"2019","Clemson","ACC","totalYards","7931"
"2019","Louisville","ACC","fourthDowns","22"
"2019","Wake Forest","ACC","interceptionYards","10"
"2019","Pittsburgh","ACC","thirdDownConversions","84"
"2019","Virginia","ACC","firstDowns","296"
"2019","Virginia Tech","ACC","puntReturnYards","242"
"2019","Syracuse","ACC","penaltyYards","887"
"2019","NC State","ACC","kickReturnYards","412"
"2019","Pittsburgh","ACC","puntReturns","36"
"2019","Boston College","ACC","puntReturnYards","159"
"2019","Louisville","ACC","rushingAttempts","567"
"2019","Louisville","ACC","tacklesForLoss","103"
"2019","Duke","ACC","passesIntercepted","9"
"2019","North Carolina","ACC","passingTDs","39"
"2019","Syracuse","ACC","thirdDownConversions","78"
"2019","Wake Forest","ACC","fumblesRecovered","14"
"2019","Virginia Tech","ACC","netPassingYards","2715"
"2019","Wake Forest","ACC","fourthDowns","17"
"2019","Virginia Tech","ACC","fourthDowns","13"
"2019","Clemson","ACC","passCompletions","326"
"2019","North Carolina","ACC","possessionTime","23655"
"2019","Syracuse","ACC","interceptionTDs","1"
"2019","Georgia Tech","ACC","rushingYards","1829"
