,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,Weight,Height,Jersey,Year,Home City,Home State,Home Country,Home Latitude,Home Longitude,Home County Fips,Recruit Ids,TeamId,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal
129,2022,4710001,CJ Montes,QB,New Mexico,MW,0.1026,0.1943,0.0385,0.049,0.121,0.159,0.083,0.177,51.0,,22.0,27.0,,,1.0,1.0,,10.0,1.0,,0.529,,,,0.0,,,,1.0,,,,,172.0,3.4,-0.1,,,,,,,,,,,,,,167,Mountain,2.4,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,157,4,14,5,14,12,1,90,9,1,560,26,1266,256,138,9,3,73,614,20849,0,111,18,438,12,1456,25,62,35,159,2722,14,3.0,Yes
130,2022,4570090,Chad Alexander,RB,New Mexico,MW,0.0117,0.0035,0.0179,0.0175,0.004,0.013,0.013,0.004,,,7.0,,,,,,,6.0,,,,,,,1.0,,,,0.0,,,,,17.0,,2.3,,1.0,,,,,,,,,,,,167,Mountain,2.4,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,157,4,14,5,14,12,1,90,9,1,560,26,1266,256,138,9,3,73,614,20849,0,111,18,438,12,1456,25,62,35,159,2722,14,3.0,Yes
131,2022,4588466,Christian Jourdain,WR,New Mexico,MW,0.0029,0.0071,0.0,0.0035,0.004,0.0,0.0,0.004,,,,,,,,,,10.0,,,,,,,2.0,,,,0.0,,,,,18.0,,,,9.0,,,,,,,,,,,,167,Mountain,2.4,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,157,4,14,5,14,12,1,90,9,1,560,26,1266,256,138,9,3,73,614,20849,0,111,18,438,12,1456,25,62,35,159,2722,14,,No
132,2022,4912275,Christian Washington,RB,New Mexico,MW,0.1202,0.0353,0.1846,0.1538,0.098,0.089,0.166,0.053,,26.7,73.0,,,,3.0,,,157.0,0.0,16.0,,0.0,,0.0,12.0,0.0,2.0,,2.0,0.0,2.0,,,818.0,,4.2,,6.8,,,,,,,,,,,,167,Mountain,2.4,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,157,4,14,5,14,12,1,90,9,1,560,26,1266,256,138,9,3,73,614,20849,0,111,18,438,12,1456,25,62,35,159,2722,14,,No
133,2022,4613214,Connor Witthoft,TE,New Mexico,MW,0.0059,0.0141,0.0,0.007,0.009,0.0,0.006,0.004,,5.0,,,,,,,,17.0,,1.0,,,,,3.0,,,,0.0,,,,,28.0,,,,7.7,,,,,,,,,,,,167,Mountain,2.4,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,157,4,14,5,14,12,1,90,9,1,560,26,1266,256,138,9,3,73,614,20849,0,111,18,438,12,1456,25,62,35,159,2722,14,,No
134,2022,4613197,Donald Jones,WR,New Mexico,MW,0.0088,0.0212,0.0,0.0105,0.009,0.006,0.006,0.008,,,,,,,,,,26.0,,,,0.0,,0.0,5.0,0.0,0.0,,0.0,0.0,2.0,,,73.0,,,,14.6,,,,,,,,,,,,167,Mountain,2.4,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,157,4,14,5,14,12,1,90,9,1,560,26,1266,256,138,9,3,73,614,20849,0,111,18,438,12,1456,25,62,35,159,2722,14,,No
135,2022,4432505,Elijah Queen,TE,New Mexico,MW,0.0147,0.0353,0.0,0.007,0.027,0.013,0.019,0.021,,,,,,,,,,26.0,,,,,,,10.0,,,,0.0,,,,,96.0,,,,9.6,,,,,,,,,,,,167,Mountain,2.4,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,157,4,14,5,14,12,1,90,9,1,560,26,1266,256,138,9,3,73,614,20849,0,111,18,438,12,1456,25,62,35,159,2722,14,,No
136,2022,4360462,Geordon Porter,WR,New Mexico,MW,0.0425,0.0954,0.0051,0.0559,0.049,0.013,0.038,0.029,,,2.0,,,,,,,74.0,,,,,,,22.0,,,,2.0,,,,,319.0,,3.5,,14.2,,,,,,,,,,,,167,Mountain,2.4,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,157,4,14,5,14,12,1,90,9,1,560,26,1266,256,138,9,3,73,614,20849,0,111,18,438,12,1456,25,62,35,159,2722,14,3.0,Yes
137,2022,4432283,Jaden Hullaby,TE,New Mexico,MW,0.0191,0.0035,0.0308,0.0175,0.018,0.019,0.045,0.008,,12.0,13.0,,,,,,,64.0,,1.0,,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,,,115.0,,4.5,,22.0,,,,,,,,,,,,167,Mountain,2.4,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,157,4,14,5,14,12,1,90,9,1,560,26,1266,256,138,9,3,73,614,20849,0,111,18,438,12,1456,25,62,35,159,2722,14,,No
138,2022,4904997,Jah'Mar Sanders,WR,New Mexico,MW,0.0059,0.0071,0.0051,0.007,0.009,0.0,0.006,0.004,,,2.0,,,,1.0,,,18.0,0.0,,,,,,2.0,,,,1.0,,,,,30.0,,12.5,,2.5,,,,,,,,,,,,167,Mountain,2.4,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,157,4,14,5,14,12,1,90,9,1,560,26,1266,256,138,9,3,73,614,20849,0,111,18,438,12,1456,25,62,35,159,2722,14,,No
