Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal,PositionId,TeamId,ConferenceId
2020,4426849,Jamal Camp,OL,Georgia Tech,ACC,,,,,,,,,,,,,,,,,,15.0,,,,,,,4.0,,,,0.0,,,,,47.0,,,,11.8,Coastal,4.2,10,3,7,0,9,3,6,0,6,2,4,0,4,1,3,0,199,9,25,12,12,10,0,77,13,0,403,21,1991,283,152,6,14,89,749,16221,0,65,16,407,18,1904,21,62,60,146,3895,25,,No,3,8,0
2020,4426875,Sam Howell,QB,North Carolina,ACC,0.5189,0.9793,0.1326,0.4489,0.543,0.688,0.435,0.726,348.0,,92.0,237.0,,,4.0,7.0,,31.0,1.0,,0.681,0.0,,0.0,1.0,0.0,1.0,,36.0,0.5,2.0,,,3733.0,10.3,1.6,,1.0,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,12,13,0
2020,4426883,DeWayne Carter,DT,Duke,ACC,,,,,,,,,,,,,,,,,,11.0,,,,0.0,,0.0,1.0,1.0,4.0,,0.0,2.5,12.0,,,11.0,,,,11.0,Coastal,2.2,11,2,9,0,10,1,9,0,5,1,4,0,6,1,5,0,237,11,23,20,11,11,0,36,19,0,704,35,2441,390,219,9,11,62,554,18806,1,212,18,438,19,1724,31,67,65,168,4165,39,,No,14,0,0
2020,4426895,Chayce Chalmers,DB,Virginia,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,3.0,,,,,,,,Coastal,4.3,10,5,5,0,9,4,5,0,6,5,1,0,4,0,4,0,236,16,25,5,7,10,2,175,14,0,533,23,2605,379,221,11,22,53,483,18644,0,71,14,366,16,1629,32,72,53,143,4234,19,,No,6,10,0
2020,4426896,Don Chapman,DB,North Carolina,ACC,,,,,,,,,,0.0,,,,,,1.0,,,,,,2.0,,0.0,,2.0,40.0,,0.0,4.0,48.0,,,0.0,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,6,13,0
2020,4426923,Kei'Trel Clark,DB,Louisville,ACC,,,,,,,,,,-2.0,,,,,0.0,1.0,,,0.0,,,10.0,,0.0,1.0,0.0,27.0,,0.0,2.0,36.0,,,-2.0,,,,,Atlantic,5.5,11,4,7,0,10,3,7,0,6,4,2,0,5,0,5,0,229,13,24,12,7,11,0,54,12,0,661,33,2686,315,202,5,20,69,577,20775,0,22,7,420,21,2199,21,62,64,143,4885,24,,No,6,6,0
2020,4426931,Antonio Clary,S,Virginia,ACC,,,,,,,,,,,,,,,0.0,,,,0.0,,,2.0,,0.0,1.0,0.5,12.0,,0.0,2.0,24.0,,,,,,,,Coastal,4.3,10,5,5,0,9,4,5,0,6,5,1,0,4,0,4,0,236,16,25,5,7,10,2,175,14,0,533,23,2605,379,221,11,22,53,483,18644,0,71,14,366,16,1629,32,72,53,143,4234,19,,No,10,10,0
2020,4427025,Ja'Darien Boykin,DE,Louisville,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,4.0,,,,,,,,Atlantic,5.5,11,4,7,0,10,3,7,0,6,4,2,0,5,0,5,0,229,13,24,12,7,11,0,54,12,0,661,33,2686,315,202,5,20,69,577,20775,0,22,7,420,21,2199,21,62,64,143,4885,24,,No,7,6,0
2020,4427049,Terrell Dawkins,DE,NC State,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,5.0,17.0,,0.0,9.5,36.0,,,,,,,,Atlantic,6.2,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,267,8,12,4,3,12,1,67,15,1,526,23,3143,400,251,9,24,97,891,21565,1,130,12,434,20,1480,33,91,71,161,4623,19,,No,7,7,0
2020,4427059,Josh DeBerry,DB,Boston College,ACC,,,,,,,,,,0.0,,,,,0.0,1.0,,,0.0,,,6.0,,1.0,1.0,0.0,33.0,,0.0,2.0,44.0,,,0.0,,,,,Atlantic,4.3,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,239,9,14,6,12,11,0,148,8,0,406,23,3126,390,242,9,23,85,740,20116,0,55,12,361,11,1119,24,52,65,147,4245,14,,No,6,2,0
2020,4427103,Storm Duck,DB,North Carolina,ACC,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,0.0,4.0,,0.0,0.0,4.0,,,,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,6,13,0
2020,4427111,Michel Dukes,RB,Clemson,ACC,0.008,0.0,0.0185,0.0049,0.011,0.006,0.009,0.012,,20.0,8.0,,,,1.0,,,49.0,1.0,1.0,,,,,0.0,,,,0.0,,,,,76.0,,7.0,,,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,8,11,0
2020,4427130,Obi Egbuna,DB,North Carolina,ACC,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,0.0,7.0,,0.0,0.0,8.0,,,,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,6,13,0
2020,4427175,Dean Ferguson,LB,Virginia Tech,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,3.0,,,,,,,,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No,0,1,0
2020,4427234,Josh Fuga,DL,Virginia Tech,ACC,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,3.0,,0.0,1.0,10.0,,,,,,,,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No,1,1,0
2020,4427288,Kevon Glenn,LB,Florida State,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,Atlantic,3.2,9,3,6,0,8,2,6,0,5,3,2,0,4,0,4,0,185,15,28,4,6,9,1,124,13,0,604,29,1770,293,160,8,10,80,713,16466,0,65,8,351,19,1789,10,49,47,132,3559,17,3.0,Yes,0,9,0
2020,4427291,Kalen DeLoach,LB,Florida State,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,6.0,,0.0,0.0,7.0,,,,,,,,Atlantic,3.2,9,3,6,0,8,2,6,0,5,3,2,0,4,0,4,0,185,15,28,4,6,9,1,124,13,0,604,29,1770,293,160,8,10,80,713,16466,0,65,8,351,19,1789,10,49,47,132,3559,17,,No,0,9,0
2020,4427325,Renardo Green,DB,Florida State,ACC,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,18.0,,0.0,0.5,27.0,,,,,,,,Atlantic,3.2,9,3,6,0,8,2,6,0,5,3,2,0,4,0,4,0,185,15,28,4,6,9,1,124,13,0,604,29,1770,293,160,8,10,80,713,16466,0,65,8,351,19,1789,10,49,47,132,3559,17,,No,6,9,0
2020,4427331,Khafre Brown,WR,North Carolina,ACC,0.0272,0.0596,0.0,0.0285,0.026,0.028,0.009,0.04,,,,,,,,,,76.0,,,,,,,15.0,,,,2.0,,,,,337.0,,,,22.5,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,2,13,0
2020,4427334,Aman Greenwood,DB,Syracuse,ACC,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,,0.0,16.0,,0.0,0.0,17.0,,,,,,,,Atlantic,1.4,11,1,10,0,10,1,9,0,6,1,5,0,5,0,5,0,145,6,17,9,11,11,2,265,12,1,725,31,1906,336,173,13,15,77,725,16182,0,185,14,318,5,1007,24,69,40,153,2913,21,,No,6,12,0
2020,4427348,Te'Cory Couch,CB,Miami,ACC,,,,,,,,,,0.0,,,,,,1.0,,,,,,6.0,,2.0,,1.5,29.0,,0.0,2.5,37.0,,,0.0,,,,,Coastal,6.8,11,8,3,0,9,7,2,0,5,4,1,0,5,4,1,0,250,13,19,6,9,11,0,11,6,0,452,22,3050,381,239,7,26,86,794,17950,0,52,15,419,18,1800,31,93,65,162,4850,12,,No,13,5,0
2020,4427393,Jakeen Harris,S,NC State,ACC,,,,,,,,,,5.0,,,,,,1.0,,,,,,7.0,,0.0,,0.0,43.0,,0.0,1.5,76.0,,,5.0,,,,,Atlantic,6.2,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,267,8,12,4,3,12,1,67,15,1,526,23,3143,400,251,9,24,97,891,21565,1,130,12,434,20,1480,33,91,71,161,4623,19,,No,10,7,0
2020,4427401,Jared Harrison-Hunte,DL,Miami,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,3.0,9.0,,0.0,6.0,17.0,,,,,,,,Coastal,6.8,11,8,3,0,9,7,2,0,5,4,1,0,5,4,1,0,250,13,19,6,9,11,0,11,6,0,452,22,3050,381,239,7,26,86,794,17950,0,52,15,419,18,1800,31,93,65,162,4850,12,,No,1,5,0
2020,4427402,Joseph Charleston,DB,Clemson,ACC,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,0.0,29.0,,0.0,2.0,44.0,,,,,,,,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,6,11,0
2020,4427408,Jahfari Harvey,DL,Miami,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,5.0,,1.5,12.0,,0.0,5.0,18.0,,,,,,,,Coastal,6.8,11,8,3,0,9,7,2,0,5,4,1,0,5,4,1,0,250,13,19,6,9,11,0,11,6,0,452,22,3050,381,239,7,26,86,794,17950,0,52,15,419,18,1800,31,93,65,162,4850,12,,No,1,5,0
2020,4427414,Ny'Quee Hawkins,DB,Virginia Tech,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No,6,1,0
2020,4427465,Kevin Hester Jr.,DL,North Carolina,ACC,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,1.0,0.0,6.0,,0.0,1.0,10.0,,,,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,1,13,0
2020,4427469,Kane Patterson,LB,Clemson,ACC,,,,,,,,,,11.0,,,,,0.0,1.0,,,0.0,,,0.0,,0.0,2.0,0.0,13.0,,0.0,2.0,16.0,,,11.0,,,,,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,0,11,0
2020,4427472,C.J. Clark,DT,NC State,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,,0.0,5.0,,0.0,0.0,24.0,,,,,,,,Atlantic,6.2,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,267,8,12,4,3,12,1,67,15,1,526,23,3143,400,251,9,24,97,891,21565,1,130,12,434,20,1480,33,91,71,161,4623,19,,No,14,7,0
2020,4427491,Larry Hodges,TE,Miami,ACC,0.0025,0.0049,0.0,0.0057,0.0,0.0,0.0,0.0,1.0,,,1.0,,,,0.0,,0.0,,,1.0,0.0,,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,-1.0,1.0,,,-2.0,Coastal,6.8,11,8,3,0,9,7,2,0,5,4,1,0,5,4,1,0,250,13,19,6,9,11,0,11,6,0,452,22,3050,381,239,7,26,86,794,17950,0,52,15,419,18,1800,31,93,65,162,4850,12,,No,4,5,0
2020,4427532,Eugene Asante,LB,North Carolina,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,12.0,,0.0,0.0,24.0,,,,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,0,13,0
2020,4427573,Khadry Jackson,LB,North Carolina,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,4.0,,0.0,0.5,7.0,,,,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,3.0,Yes,0,13,0
2020,4427650,Deandre Jules,DL,Pittsburgh,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.5,2.0,,0.0,1.5,6.0,,,,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,1,3,0
2020,4427673,Calijah Kancey,DL,Pittsburgh,ACC,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,,1.5,12.0,,0.0,7.0,27.0,,,,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,1,3,0
2020,4427698,Mario Kendricks,DL,Virginia Tech,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,,1.5,4.0,,0.0,1.5,14.0,,,,,,,,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No,1,1,0
2020,4427706,Ben Kiernan,P,North Carolina,ACC,,,,,,,,,,,,,,,,,16.0,62.0,,34.0,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,,1485.0,,,43.7,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,9,13,0
2020,4427709,Keshawn King,RB,Virginia Tech,ACC,,,,,,,,,,21.7,,,,,,,,29.0,,3.0,,,,,,,,,0.0,,,,,65.0,,,,,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No,8,1,0
2020,4427728,Zonovan Knight,RB,NC State,ACC,0.2005,0.0588,0.3507,0.2152,0.234,0.125,0.206,0.17,,25.3,143.0,,,,2.0,,,163.0,1.0,13.0,,0.0,,0.0,20.0,0.0,0.0,,12.0,0.0,0.0,,,1253.0,,5.5,,6.8,Atlantic,6.2,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,267,8,12,4,3,12,1,67,15,1,526,23,3143,400,251,9,24,97,891,21565,1,130,12,434,20,1480,33,91,71,161,4623,19,,No,8,7,0
2020,4427729,Demetrius Knight II,LB,Georgia Tech,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,9.0,,0.0,1.0,15.0,,,,,,,,Coastal,4.2,10,3,7,0,9,3,6,0,6,2,4,0,4,1,3,0,199,9,25,12,12,10,0,77,13,0,403,21,1991,283,152,6,14,89,749,16221,0,65,16,407,18,1904,21,62,60,146,3895,25,,No,0,8,0
2020,4427744,Lee Kpogba,LB,Syracuse,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,34.0,,0.0,2.0,43.0,,,,,,,,Atlantic,1.4,11,1,10,0,10,1,9,0,6,1,5,0,5,0,5,0,145,6,17,9,11,11,2,265,12,1,725,31,1906,336,173,13,15,77,725,16182,0,185,14,318,5,1007,24,69,40,153,2913,21,,No,0,12,0
2020,4427779,Jaelyn Lay,TE,Clemson,ACC,0.0034,0.006,0.0,0.0025,0.004,0.006,0.004,0.004,,,,,,,,,,5.0,,,,,,,1.0,,,,0.0,,,,,5.0,,,,5.0,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,4,11,0
2020,4427789,Keyon Lesane,WR,NC State,ACC,0.0036,0.0071,0.0,0.0052,0.0,0.006,0.0,0.004,,,,,,,,,,20.0,,,,,,,3.0,,,,0.0,,,,,37.0,,,,12.3,Atlantic,6.2,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,267,8,12,4,3,12,1,67,15,1,526,23,3143,400,251,9,24,97,891,21565,1,130,12,434,20,1480,33,91,71,161,4623,19,,No,2,7,0
2020,4427814,Steve Linton,LB,Syracuse,ACC,,,,,,,,,,,1.0,,,,0.0,,,0.0,0.0,,,0.0,,2.0,1.0,0.0,11.0,,0.0,0.5,14.0,,,-7.0,,-7.0,,,Atlantic,1.4,11,1,10,0,10,1,9,0,6,1,5,0,5,0,5,0,145,6,17,9,11,11,2,265,12,1,725,31,1906,336,173,13,15,77,725,16182,0,185,14,318,5,1007,24,69,40,153,2913,21,,No,0,12,0
2020,4427823,Mike Lockhart,DL,Georgia Tech,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,5.0,,0.0,1.5,17.0,,,,,,,,Coastal,4.2,10,3,7,0,9,3,6,0,6,2,4,0,4,1,3,0,199,9,25,12,12,10,0,77,13,0,403,21,1991,283,152,6,14,89,749,16221,0,65,16,407,18,1904,21,62,60,146,3895,25,,No,1,8,0
2020,4427840,Steve Lubischer,S,Boston College,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,Atlantic,4.3,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,239,9,14,6,12,11,0,148,8,0,406,23,3126,390,242,9,23,85,740,20116,0,55,12,361,11,1119,24,52,65,147,4245,14,,No,10,2,0
2020,4427863,Keith Maguire,LB,Clemson,ACC,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,10.0,,0.0,3.0,15.0,,,,,,,,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,0,11,0
2020,4427918,Peyton Matocha,QB,Miami,ACC,0.0025,0.0,0.0052,0.0,0.004,0.006,0.011,0.0,,,2.0,,,,,,,4.0,,,,,,,,,,,0.0,,,,,5.0,,2.5,,,Coastal,6.8,11,8,3,0,9,7,2,0,5,4,1,0,5,4,1,0,250,13,19,6,9,11,0,11,6,0,452,22,3050,381,239,7,26,86,794,17950,0,52,15,419,18,1800,31,93,65,162,4850,12,,No,12,5,0
2020,4428018,Delbert Mimms III,RB,NC State,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,5.0,,0.0,0.0,9.0,,,,,,,,Atlantic,6.2,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,267,8,12,4,3,12,1,67,15,1,526,23,3143,400,251,9,24,97,891,21565,1,130,12,434,20,1480,33,91,71,161,4623,19,,No,8,7,0
2020,4428030,Jalen Mitchell,RB,Louisville,ACC,0.0771,0.0119,0.134,0.0964,0.078,0.043,0.072,0.055,,,52.0,,,,,,,85.0,,,,,,,4.0,,,,2.0,,,,,380.0,,6.7,,8.3,Atlantic,5.5,11,4,7,0,10,3,7,0,6,4,2,0,5,0,5,0,229,13,24,12,7,11,0,54,12,0,661,33,2686,315,202,5,20,69,577,20775,0,22,7,420,21,2199,21,62,64,143,4885,24,,No,8,6,0
2020,4428050,Kamari Morales,TE,North Carolina,ACC,0.0024,0.0052,0.0,0.0,0.004,0.007,0.0,0.009,,,,,,,,,,11.0,,,,,,,2.0,,,,1.0,,,,,16.0,,,,8.0,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,4,13,0
2020,4428151,R.J. Oben,DE,Duke,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.5,4.0,,,,,,,,Coastal,2.2,11,2,9,0,10,1,9,0,5,1,4,0,6,1,5,0,237,11,23,20,11,11,0,36,19,0,704,35,2441,390,219,9,11,62,554,18806,1,212,18,438,19,1724,31,67,65,168,4165,39,,No,7,0,0
2020,4428169,Caleb Oppan,DE,Duke,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,2.0,,0.0,1.0,3.0,,,,,,,,Coastal,2.2,11,2,9,0,10,1,9,0,5,1,4,0,6,1,5,0,237,11,23,20,11,11,0,36,19,0,704,35,2441,390,219,9,11,62,554,18806,1,212,18,438,19,1724,31,67,65,168,4165,39,,No,7,0,0
2020,4428221,D'Sean Perry,LB,Virginia,ACC,,,,,,,,,,84.0,,,,,,1.0,,,,,,0.0,,0.0,,0.0,1.0,,2.0,0.0,1.0,,,84.0,,,,,Coastal,4.3,10,5,5,0,9,4,5,0,6,5,1,0,4,0,4,0,236,16,25,5,7,10,2,175,14,0,533,23,2605,379,221,11,22,53,483,18644,0,71,14,366,16,1629,32,72,53,143,4234,19,,No,0,10,0
2020,4428237,Jalyn Phillips,S,Clemson,ACC,,,,,,,,,,5.0,,,,,,1.0,,,,,,1.0,,0.0,,0.0,7.0,,0.0,0.5,12.0,,,5.0,,,,,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,10,11,0
2020,4428267,Cecil Powell,CB,NC State,ACC,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,,0.0,32.0,,0.0,3.5,47.0,,,,,,,,Atlantic,6.2,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,267,8,12,4,3,12,1,67,15,1,526,23,3143,400,251,9,24,97,891,21565,1,130,12,434,20,1480,33,91,71,161,4623,19,,No,13,7,0
2020,4428307,Malcolm Ray,DL,Florida State,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,2.0,,,,,,,,Atlantic,3.2,9,3,6,0,8,2,6,0,5,3,2,0,4,0,4,0,185,15,28,4,6,9,1,124,13,0,604,29,1770,293,160,8,10,80,713,16466,0,65,8,351,19,1789,10,49,47,132,3559,17,,No,1,9,0
2020,4428330,Etinosa Reuben,DL,Clemson,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,1,11,0
2020,4428367,Tayvion Robinson,WR,Virginia Tech,ACC,0.0833,0.2015,0.0112,0.0704,0.095,0.104,0.06,0.127,1.0,0.1,5.0,1.0,,,4.0,0.0,,107.0,2.0,11.0,1.0,,,,37.0,,,,3.0,,,,,675.0,20.0,9.6,,15.9,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No,2,1,0
2020,4428448,Shyheim Battle,CB,NC State,ACC,,,,,,,,,,0.0,,,,,,1.0,,,,,,10.0,,0.0,,1.0,24.0,,0.0,1.0,36.0,,,0.0,,,,,Atlantic,6.2,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,267,8,12,4,3,12,1,67,15,1,526,23,3143,400,251,9,24,97,891,21565,1,130,12,434,20,1480,33,91,71,161,4623,19,,No,13,7,0
2020,4428456,Bryce Sebastian,DB,Boston College,ACC,,,,,,,,,,5.0,,,,,,1.0,,,,,,,,,,,,,0.0,,,,,5.0,,,,,Atlantic,4.3,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,239,9,14,6,12,11,0,148,8,0,406,23,3126,390,242,9,23,85,740,20116,0,55,12,361,11,1119,24,52,65,147,4245,14,,No,6,2,0
2020,4428484,Shitta Sillah,DE,Boston College,ACC,,,,,,,,,,-2.0,,,,,,1.0,,,,,,1.0,,0.0,,2.0,14.0,,0.0,2.5,22.0,,,-2.0,,,,,Atlantic,4.3,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,239,9,14,6,12,11,0,148,8,0,406,23,3126,390,242,9,23,85,740,20116,0,55,12,361,11,1119,24,52,65,147,4245,14,,No,7,2,0
